stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,9.973,2.023,0.000,76,0,9,2342824960.268,1001381081.352
refined,25.913,2.023,0.000,76,0,9,2342824960.268,522852223.896
