attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.132,"[-1.727, -0.537]",0.595,-3.170,0.002,67.631,ngd,11,244831229.194,0.159,-1.000,-0.132,0,0,fn
c,-6.975,"[-10.351, -3.6]",3.375,-3.443,0.001,67.631,ngd,11,244831229.194,0.159,-6.000,-0.975,0,0,fn
s,-1.663,"[-2.79, -0.536]",1.127,-2.458,0.016,67.631,ngd,11,244831229.194,0.159,-3.000,1.337,0,0,fn
vot,0.162,,,,,67.631,ngd,11,244831229.194,0.159,0.167,-0.004,0,0,fn
tt,-1.218,"[-4.159, 1.723]",2.941,-0.690,0.492,107.670,lm,11,6146551720.654,0.796,-1.000,-0.218,1,0,fn
c,16.608,"[-23.656, 56.871]",40.263,0.687,0.494,107.670,lm,11,6146551720.654,0.796,-6.000,22.608,1,0,fn
s,1.494,"[-2.308, 5.295]",3.802,0.655,0.515,107.670,lm,11,6146551720.654,0.796,-3.000,4.494,1,0,fn
vot,-0.073,,,,,107.670,lm,11,6146551720.654,0.796,0.167,-0.240,0,0,fn
tt,-1.416,"[-2.252, -0.58]",0.836,-2.823,0.006,135.555,ngd+lm,11,220824934.594,0.151,-1.000,-0.416,0,0,fn
c,-8.007,"[-12.041, -3.972]",4.034,-3.306,0.001,135.555,ngd+lm,11,220824934.594,0.151,-6.000,-2.007,0,0,fn
s,-3.860,"[-6.333, -1.388]",2.472,-2.601,0.011,135.555,ngd+lm,11,220824934.594,0.151,-3.000,-0.860,0,0,fn
vot,0.177,,,,,135.555,ngd+lm,11,220824934.594,0.151,0.167,0.010,0,0,fn
