stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,51.906,1.727,0.000,76,0,9,3123501155.827,391786668.977
refined,107.170,1.727,0.000,76,0,9,3123501155.827,202877044.516
