stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,11.050,2.023,0.000,76,0,9,2299382556.930,925545887.429
refined,17.888,2.023,0.000,76,0,9,2299382556.930,675724020.217
