stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.686,-6.738,-1.099,0.303,-0.347,-0.069,-0.544,0.116,1.143,1293210257.154,0.399
norefined,2,-2.314,-6.828,-1.374,0.230,-0.422,-0.176,-0.559,0.045,1.124,960857992.235,0.339
norefined,3,-1.973,-6.874,-1.699,0.160,-0.460,-0.250,-0.576,-0.044,1.053,749432484.100,0.287
norefined,4,-1.682,-6.862,-2.077,0.109,-0.447,-0.264,-0.562,-0.133,0.948,592424397.413,0.245
norefined,5,-1.409,-6.812,-2.464,0.067,-0.395,-0.243,-0.532,-0.185,0.826,476801621.707,0.207
norefined,6,-1.310,-6.699,-2.881,-0.001,-0.294,-0.173,-0.487,-0.215,0.649,406146563.421,0.196
norefined,7,-1.379,-6.539,-3.262,-0.103,-0.159,-0.097,-0.453,-0.226,0.453,375880507.597,0.211
norefined,8,-0.919,-6.544,-3.413,-0.164,-0.129,-0.163,-0.485,-0.152,0.442,458261402.319,0.141
norefined,9,-1.399,-6.487,-3.402,-0.228,-0.134,-0.133,-0.487,-0.207,0.351,372070900.923,0.216
norefined,10,-0.921,-6.519,-3.497,-0.246,-0.122,-0.185,-0.488,-0.124,0.387,448540970.524,0.141
refined,11,-1.399,-6.487,-3.402,-0.228,-0.134,-0.133,-0.487,-0.207,0.351,372070900.923,0.216
refined,12,-0.941,-4.751,-2.743,-0.660,0.014,-0.340,-0.130,-0.022,0.001,355570412.910,0.198
refined,13,-1.095,-5.503,-3.077,-0.660,0.102,-0.365,-0.206,-0.021,0.102,353728942.204,0.199
refined,14,-1.078,-5.404,-3.027,-0.644,0.081,-0.338,-0.214,-0.008,0.122,353688213.478,0.199
refined,15,-1.087,-5.457,-3.063,-0.653,0.079,-0.336,-0.229,-0.013,0.125,353682558.170,0.199
refined,16,-1.084,-5.437,-3.050,-0.649,0.081,-0.335,-0.225,-0.007,0.128,353681170.713,0.199
refined,17,-1.086,-5.449,-3.058,-0.652,0.079,-0.334,-0.229,-0.010,0.127,353680677.420,0.199
refined,18,-1.085,-5.443,-3.054,-0.650,0.080,-0.335,-0.227,-0.008,0.128,353680503.496,0.199
refined,19,-1.085,-5.446,-3.057,-0.651,0.079,-0.334,-0.228,-0.009,0.128,353680438.085,0.199
refined,20,-1.085,-5.444,-3.055,-0.650,0.080,-0.335,-0.227,-0.009,0.128,353680414.128,0.199
