stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.686,-6.738,-1.099,0.303,-0.347,-0.069,-0.544,0.116,1.143,1496539996.186,0.399
norefined,2,-2.249,-6.861,-1.259,0.244,-0.450,-0.120,-0.571,0.087,1.156,1027553985.943,0.328
norefined,3,-1.796,-6.965,-1.430,0.215,-0.501,-0.140,-0.568,0.074,1.169,706513826.187,0.258
norefined,4,-1.357,-7.034,-1.631,0.250,-0.485,-0.082,-0.501,0.084,1.121,535938653.737,0.193
norefined,5,-1.131,-7.002,-1.972,0.301,-0.419,0.079,-0.360,0.010,0.968,410802096.532,0.161
norefined,6,-1.175,-6.904,-2.317,0.336,-0.344,0.274,-0.224,-0.064,0.742,302223069.949,0.170
norefined,7,-0.932,-6.831,-2.638,0.385,-0.259,0.436,-0.112,-0.095,0.560,252487294.462,0.136
norefined,8,-1.386,-6.748,-2.709,0.370,-0.217,0.502,-0.105,-0.133,0.403,298706202.433,0.205
norefined,9,-0.897,-6.814,-2.776,0.350,-0.227,0.462,-0.102,-0.111,0.403,244723976.208,0.132
norefined,10,-1.378,-6.750,-2.784,0.335,-0.197,0.500,-0.107,-0.143,0.298,293054022.142,0.204
refined,11,-0.897,-6.814,-2.776,0.350,-0.227,0.462,-0.102,-0.111,0.403,244723976.208,0.132
refined,12,-0.800,-5.137,-2.216,0.147,0.043,-0.015,0.276,0.112,-0.331,205862484.425,0.156
refined,13,-0.793,-5.153,-2.229,0.041,0.065,0.029,0.332,0.058,-0.234,204885634.850,0.154
refined,14,-0.792,-5.144,-2.216,0.043,0.067,0.028,0.336,0.055,-0.233,204876905.958,0.154
refined,15,-0.791,-5.139,-2.213,0.040,0.068,0.028,0.339,0.054,-0.232,204876448.110,0.154
refined,16,-0.790,-5.137,-2.211,0.040,0.069,0.027,0.340,0.054,-0.232,204876386.381,0.154
refined,17,-0.790,-5.135,-2.211,0.040,0.069,0.027,0.340,0.054,-0.232,204876375.958,0.154
refined,18,-0.790,-5.135,-2.210,0.039,0.069,0.027,0.341,0.054,-0.232,204876374.109,0.154
refined,19,-0.790,-5.134,-2.210,0.039,0.069,0.027,0.341,0.053,-0.232,204876373.776,0.154
refined,20,-0.790,-5.134,-2.210,0.039,0.069,0.027,0.341,0.053,-0.232,204876373.717,0.154
