stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.522,"[-2.547, -0.497]",1.025,-2.964,0.004
norefined,c,-6.564,"[-10.924, -2.203]",4.361,-3.004,0.004
norefined,s,-3.114,"[-5.132, -1.096]",2.018,-3.080,0.003
norefined,k0,-0.632,"[-1.596, 0.332]",0.964,-1.309,0.195
norefined,k1,0.153,"[-0.953, 1.258]",1.106,0.276,0.784
norefined,k2,0.172,"[-0.62, 0.963]",0.791,0.433,0.667
norefined,k3,-0.778,"[-1.83, 0.273]",1.051,-1.477,0.144
norefined,k4,0.323,"[-0.66, 1.305]",0.983,0.655,0.515
norefined,k5,-1.194,"[-2.324, -0.064]",1.130,-2.109,0.039
refined,tt,-1.454,"[-2.447, -0.461]",0.993,-2.924,0.005
refined,c,-7.072,"[-11.801, -2.343]",4.729,-2.985,0.004
refined,s,-3.231,"[-5.356, -1.106]",2.125,-3.035,0.003
refined,k0,-0.342,"[-1.184, 0.5]",0.842,-0.810,0.421
refined,k1,-0.325,"[-1.33, 0.68]",1.005,-0.646,0.520
refined,k2,-0.054,"[-0.828, 0.719]",0.773,-0.141,0.889
refined,k3,0.053,"[-0.895, 1.001]",0.948,0.112,0.911
refined,k4,-0.168,"[-1.134, 0.799]",0.966,-0.346,0.730
refined,k5,-0.821,"[-1.684, 0.043]",0.863,-1.898,0.062
