stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,41.062,2.023,0.000,0,9,2385626766.986,366130664.349,76
refined,63.690,2.023,0.000,0,9,2385626766.986,249663667.335,76
