stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,11.217,2.023,0.000,0,9,2066393354.916,824327063.982,76
refined,19.398,2.023,0.000,0,9,2066393354.916,573083635.351,76
