stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.111,-5.990,-1.890,-1.248,-0.496,0.220,-1.364,0.001,0.619,487228288.409,0.185
norefined,2,-0.688,-5.988,-2.142,-1.248,-0.454,0.235,-1.371,-0.005,0.540,426417895.355,0.115
norefined,3,-1.166,-5.907,-2.229,-1.210,-0.435,0.260,-1.321,0.003,0.485,374836434.903,0.197
norefined,4,-0.712,-5.921,-2.423,-1.210,-0.388,0.269,-1.330,-0.000,0.424,353980542.766,0.120
norefined,5,-1.197,-5.851,-2.467,-1.168,-0.370,0.296,-1.277,0.011,0.386,321365472.905,0.205
norefined,6,-0.726,-5.879,-2.616,-1.168,-0.322,0.298,-1.285,0.012,0.341,316571690.276,0.123
norefined,7,-1.215,-5.821,-2.625,-1.119,-0.304,0.323,-1.234,0.026,0.316,293979006.076,0.209
norefined,8,-0.736,-5.856,-2.751,-1.119,-0.255,0.323,-1.240,0.030,0.280,294303915.065,0.126
norefined,9,-1.227,-5.807,-2.735,-1.064,-0.236,0.347,-1.193,0.046,0.264,276786239.636,0.211
norefined,10,-0.745,-5.845,-2.848,-1.064,-0.187,0.344,-1.196,0.052,0.234,278328221.596,0.127
refined,11,-1.227,-5.807,-2.735,-1.064,-0.236,0.347,-1.193,0.046,0.264,276786239.636,0.211
refined,12,-0.096,-0.993,-1.289,0.781,0.841,-0.302,0.933,0.349,-0.148,3334277416.934,0.096
refined,13,-0.108,-0.708,-0.151,-0.333,-0.363,0.245,-0.618,-0.411,0.002,923564881.513,0.152
refined,14,-0.290,-1.729,-0.989,0.164,0.107,-0.019,-0.222,0.045,-0.080,173177876.805,0.168
refined,15,-0.455,-2.687,-1.515,0.188,0.094,-0.120,-0.301,0.114,-0.141,106179267.321,0.170
refined,16,-0.625,-3.715,-2.009,0.183,0.081,-0.126,-0.244,0.107,-0.223,88204059.685,0.168
refined,17,-0.685,-4.135,-2.182,0.120,0.112,-0.079,-0.134,0.041,-0.282,86481245.088,0.166
refined,18,-0.693,-4.187,-2.205,0.089,0.124,-0.072,-0.111,0.022,-0.286,86411515.298,0.165
refined,19,-0.694,-4.196,-2.210,0.083,0.127,-0.070,-0.107,0.019,-0.286,86408768.366,0.165
refined,20,-0.695,-4.198,-2.211,0.081,0.128,-0.070,-0.106,0.019,-0.286,86408662.877,0.165
