stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,57.856,2.023,0.000,76,0,9,3085270795.093,351728720.977
refined,180.495,2.023,0.000,76,0,9,3085270795.093,122210195.811
