stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.111,-5.990,-1.890,-1.248,-0.496,0.220,-1.364,0.001,0.619,544988863.900,0.185
norefined,2,-0.673,-6.004,-2.121,-1.239,-0.465,0.241,-1.360,0.004,0.558,502242414.530,0.112
norefined,3,-1.153,-5.938,-2.187,-1.185,-0.453,0.280,-1.290,0.024,0.517,449877456.992,0.194
norefined,4,-0.695,-5.964,-2.374,-1.177,-0.417,0.298,-1.287,0.031,0.469,439822448.205,0.116
norefined,5,-1.180,-5.907,-2.402,-1.123,-0.402,0.333,-1.219,0.055,0.443,400132007.842,0.200
norefined,6,-0.706,-5.946,-2.548,-1.116,-0.363,0.346,-1.216,0.065,0.411,404081572.652,0.119
norefined,7,-1.194,-5.898,-2.546,-1.058,-0.343,0.377,-1.152,0.091,0.397,371930035.135,0.203
norefined,8,-0.714,-5.944,-2.666,-1.052,-0.303,0.386,-1.147,0.105,0.375,380016719.032,0.120
norefined,9,-1.202,-5.903,-2.645,-0.990,-0.280,0.413,-1.087,0.134,0.370,351728720.976,0.204
norefined,10,-0.718,-5.952,-2.752,-0.984,-0.239,0.421,-1.080,0.150,0.355,360082630.275,0.121
refined,11,-1.202,-5.903,-2.645,-0.990,-0.280,0.413,-1.087,0.134,0.370,351728720.976,0.204
refined,12,-0.669,-4.862,-2.511,0.215,0.456,0.427,0.683,0.603,0.373,427684831.629,0.138
refined,13,-0.512,-3.285,-1.619,0.181,-0.345,-0.247,-0.233,0.475,-0.099,196387066.058,0.156
refined,14,-0.800,-5.279,-2.554,0.207,-0.097,-0.076,0.078,0.532,-0.042,128007068.920,0.151
refined,15,-1.020,-6.767,-3.149,0.009,0.048,0.140,0.238,0.418,0.046,122445915.012,0.151
refined,16,-1.058,-7.019,-3.264,-0.031,0.061,0.159,0.215,0.437,0.084,122220304.939,0.151
refined,17,-1.065,-7.074,-3.290,-0.030,0.058,0.161,0.209,0.449,0.085,122210642.587,0.151
refined,18,-1.067,-7.084,-3.295,-0.032,0.058,0.162,0.207,0.451,0.087,122210215.280,0.151
refined,19,-1.067,-7.087,-3.296,-0.032,0.058,0.162,0.207,0.451,0.087,122210196.626,0.151
refined,20,-1.067,-7.087,-3.296,-0.032,0.058,0.162,0.207,0.451,0.087,122210195.811,0.151
