stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.037,-4.615,-3.755,0.269,-1.683,-0.820,-0.014,1.637,0.841,2136561092.184,1584,0,0,0.008
norefined,2,-0.519,-4.629,-3.744,0.220,-1.673,-0.870,-0.098,1.567,0.820,862180424.349,1584,0,0,0.112
norefined,3,-0.937,-4.705,-3.686,0.171,-1.536,-0.947,-0.242,1.432,0.805,683117860.657,1584,0,0,0.199
norefined,4,-0.536,-4.866,-3.690,0.161,-1.350,-0.975,-0.354,1.330,0.734,601191045.532,1584,0,0,0.110
norefined,5,-0.961,-4.931,-3.617,0.122,-1.210,-1.047,-0.483,1.199,0.732,532369016.537,1584,0,0,0.195
norefined,6,-0.509,-5.057,-3.623,0.137,-1.081,-1.054,-0.554,1.137,0.671,497541547.220,1584,0,0,0.101
norefined,7,-0.981,-5.079,-3.561,0.115,-1.001,-1.103,-0.624,1.047,0.682,466612350.511,1584,0,0,0.193
norefined,8,-0.513,-5.192,-3.567,0.135,-0.901,-1.102,-0.675,1.006,0.625,450381607.962,1584,0,0,0.099
norefined,9,-1.000,-5.192,-3.511,0.126,-0.854,-1.138,-0.712,0.940,0.640,432323513.149,1584,0,0,0.193
norefined,10,-0.524,-5.298,-3.517,0.146,-0.772,-1.132,-0.752,0.911,0.585,425047764.813,1584,0,0,0.099
refined,11,-0.524,-5.298,-3.517,0.146,-0.772,-1.132,-0.752,0.911,0.585,425047764.813,1584,0,0,0.099
refined,12,-0.609,-3.068,-0.920,0.551,0.795,-0.168,-0.277,0.016,0.062,565700578.583,1584,0,0,0.199
refined,13,-0.390,-2.876,-1.366,0.366,0.162,0.030,-0.394,0.276,0.390,259771730.934,1584,0,0,0.136
refined,14,-0.446,-3.162,-1.429,0.431,0.195,-0.067,-0.400,0.297,0.354,252452320.980,1584,0,0,0.141
refined,15,-0.494,-3.476,-1.551,0.451,0.226,-0.098,-0.398,0.323,0.370,249883052.241,1584,0,0,0.142
refined,16,-0.536,-3.754,-1.655,0.471,0.250,-0.135,-0.393,0.348,0.387,248378229.347,1584,0,0,0.143
refined,17,-0.571,-3.984,-1.741,0.488,0.268,-0.170,-0.385,0.367,0.402,247519871.378,1584,0,0,0.143
refined,18,-0.599,-4.164,-1.808,0.503,0.281,-0.201,-0.377,0.381,0.412,247048870.728,1584,0,0,0.144
refined,19,-0.620,-4.300,-1.859,0.514,0.289,-0.227,-0.370,0.390,0.420,246799402.354,1584,0,0,0.144
refined,20,-0.635,-4.401,-1.896,0.522,0.295,-0.247,-0.365,0.397,0.425,246671160.231,1584,0,0,0.144
