stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,131.094,2.023,0.000,0,9,3362389202.992,180680395.067,76
refined,208.682,2.023,0.000,0,9,3362389202.992,115816912.426,76
