stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.315,-5.720,-1.524,-1.116,-0.334,-1.120,1.994,0.186,-1.420,611851495.449,1584,0,0,0.405
norefined,2,-1.859,-5.841,-1.643,-1.192,-0.342,-1.167,1.927,0.198,-1.448,416785941.409,1584,0,0,0.318
norefined,3,-1.402,-5.933,-1.806,-1.228,-0.345,-1.206,1.868,0.205,-1.457,293078626.052,1584,0,0,0.236
norefined,4,-1.017,-5.992,-2.057,-1.129,-0.352,-1.235,1.778,0.224,-1.330,236024768.995,1584,0,0,0.170
norefined,5,-1.259,-5.967,-2.285,-0.893,-0.460,-1.251,1.614,0.205,-1.120,191135228.853,1584,0,0,0.211
norefined,6,-0.874,-5.988,-2.543,-0.785,-0.488,-1.251,1.550,0.207,-0.984,163193055.876,1584,0,0,0.146
norefined,7,-1.298,-5.948,-2.591,-0.616,-0.554,-1.275,1.449,0.195,-0.834,144090003.041,1584,0,0,0.218
norefined,8,-0.851,-5.981,-2.791,-0.568,-0.557,-1.261,1.419,0.193,-0.756,125881268.365,1584,0,0,0.142
norefined,9,-1.303,-5.941,-2.800,-0.434,-0.594,-1.284,1.330,0.180,-0.629,117545610.251,1584,0,0,0.219
norefined,10,-0.839,-5.983,-2.970,-0.419,-0.571,-1.259,1.312,0.178,-0.577,105308469.818,1584,0,0,0.140
refined,11,-0.839,-5.983,-2.970,-0.419,-0.571,-1.259,1.312,0.178,-0.577,105308469.818,1584,0,0,0.140
refined,12,-0.904,-5.951,-2.597,-0.076,0.064,-0.249,-0.010,-0.237,0.317,47649493.244,1584,0,0,0.152
refined,13,-1.382,-8.724,-3.962,-0.560,-0.228,-0.696,0.071,-0.398,0.603,45662268.019,1584,0,0,0.158
refined,14,-0.526,-3.674,-1.583,1.093,0.683,0.174,-0.664,-0.305,-0.237,120559517.115,1584,0,0,0.143
refined,15,-0.849,-5.749,-2.571,1.016,0.558,0.030,-0.641,-0.124,-0.197,55301295.947,1584,0,0,0.148
refined,16,-1.192,-7.424,-3.433,-0.005,0.015,-0.546,-0.231,-0.152,0.319,45676603.918,1584,0,0,0.160
refined,17,-1.007,-6.601,-2.924,0.170,0.174,-0.351,-0.254,-0.382,0.170,45298861.930,1584,0,0,0.153
refined,18,-1.400,-8.928,-4.010,-0.402,-0.165,-0.770,-0.077,-0.499,0.471,45535104.299,1584,0,0,0.157
refined,19,-0.566,-3.890,-1.674,1.025,0.633,0.220,-0.578,-0.321,-0.212,103194751.107,1584,0,0,0.146
refined,20,-0.891,-5.913,-2.658,0.880,0.480,0.003,-0.553,-0.108,-0.106,52406345.502,1584,0,0,0.151
