stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.619,2.347,0.000,0,9,549890288.406,44499311.318,19
refined,62.439,2.347,0.000,0,9,549890288.406,9614293.027,19
