stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.315,-5.720,-1.524,-1.116,-0.334,-1.120,1.994,0.186,-1.420,816704115.848,1584,0,0,0.405
norefined,2,-1.882,-5.806,-1.698,-1.226,-0.328,-1.145,1.927,0.164,-1.508,478936093.315,1584,0,0,0.324
norefined,3,-1.442,-5.872,-1.884,-1.312,-0.327,-1.144,1.867,0.142,-1.586,305895519.990,1584,0,0,0.246
norefined,4,-1.003,-5.915,-2.099,-1.341,-0.314,-1.089,1.808,0.117,-1.594,254805071.561,1584,0,0,0.169
norefined,5,-1.430,-5.861,-2.195,-1.240,-0.442,-1.061,1.671,0.059,-1.515,267084000.026,1584,0,0,0.244
norefined,6,-0.972,-5.900,-2.382,-1.247,-0.425,-1.014,1.640,0.046,-1.504,231524614.533,1584,0,0,0.165
norefined,7,-1.427,-5.859,-2.387,-1.130,-0.513,-1.027,1.554,0.031,-1.395,244716305.707,1584,0,0,0.244
norefined,8,-0.964,-5.896,-2.563,-1.133,-0.493,-0.983,1.533,0.021,-1.379,210913374.187,1584,0,0,0.163
norefined,9,-1.420,-5.858,-2.550,-1.016,-0.567,-1.010,1.454,0.016,-1.259,224129625.087,1584,0,0,0.242
norefined,10,-0.954,-5.892,-2.719,-1.018,-0.542,-0.967,1.439,0.007,-1.241,191541071.219,1584,0,0,0.162
refined,11,-0.954,-5.892,-2.719,-1.018,-0.542,-0.967,1.439,0.007,-1.241,191541071.219,1584,0,0,0.162
refined,12,-0.251,-2.355,-1.006,0.836,0.587,0.357,-1.511,-0.159,0.584,556926917.556,1584,0,0,0.107
refined,13,-0.430,-2.897,-1.359,0.513,0.154,0.265,-0.462,0.295,-0.147,108881645.509,1584,0,0,0.148
refined,14,-0.722,-4.515,-2.128,0.531,0.138,0.230,-0.391,0.233,-0.205,67890129.285,1584,0,0,0.160
refined,15,-0.910,-5.410,-2.644,0.313,0.099,-0.018,-0.290,-0.007,-0.066,61103233.070,1584,0,0,0.168
refined,16,-0.994,-5.899,-2.922,0.207,0.152,-0.226,-0.350,-0.129,-0.033,59754340.531,1584,0,0,0.168
refined,17,-1.047,-6.194,-3.086,0.138,0.163,-0.296,-0.348,-0.176,0.004,59563226.651,1584,0,0,0.169
refined,18,-1.067,-6.309,-3.146,0.106,0.168,-0.310,-0.345,-0.195,0.029,59531050.934,1584,0,0,0.169
refined,19,-1.076,-6.368,-3.174,0.088,0.170,-0.313,-0.343,-0.206,0.045,59522344.036,1584,0,0,0.169
refined,20,-1.081,-6.401,-3.189,0.078,0.171,-0.314,-0.342,-0.212,0.055,59519526.870,1584,0,0,0.169
