stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.433,"[-5.191, 2.325]",3.758,-0.691,0.505
norefined,c,-6.904,"[-23.801, 9.992]",16.896,-0.741,0.476
norefined,s,-3.706,"[-11.669, 4.257]",7.963,-0.844,0.419
norefined,k0,0.341,"[-2.902, 3.583]",3.242,0.190,0.853
norefined,k1,-0.495,"[-5.282, 4.292]",4.787,-0.187,0.855
norefined,k2,-0.355,"[-4.203, 3.494]",3.848,-0.167,0.871
norefined,k3,-0.881,"[-5.753, 3.992]",4.872,-0.328,0.750
norefined,k4,0.484,"[-2.515, 3.483]",2.999,0.292,0.776
norefined,k5,-0.548,"[-6.7, 5.605]",6.152,-0.161,0.875
refined,tt,-15.111,"[-106.748, 76.526]",91.637,-0.299,0.771
refined,c,-69.297,"[-486.755, 348.162]",417.459,-0.301,0.770
refined,s,-22.657,"[-158.447, 113.133]",135.790,-0.302,0.769
refined,k0,17.254,"[-76.06, 110.568]",93.314,0.335,0.744
refined,k1,-10.587,"[-63.72, 42.546]",53.133,-0.361,0.726
refined,k2,23.179,"[-121.77, 168.129]",144.949,0.290,0.778
refined,k3,8.107,"[-26.882, 43.096]",34.989,0.420,0.683
refined,k4,2.388,"[-20.567, 25.344]",22.956,0.189,0.854
refined,k5,-20.585,"[-140.025, 98.855]",119.440,-0.312,0.761
