stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,112.144,1.765,0.000,57,0,9,2433186931.155,110464038.866
refined,164.952,1.765,0.000,57,0,9,2433186931.155,76207332.989
