attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.281,"[-1.888, -0.675]",0.606,-3.521,0.001,5.002,ngd,39,221262312.584,0.155,-1.000,-0.281,0,0,fn
c,-8.179,"[-11.919, -4.44]",3.740,-3.644,0.000,5.002,ngd,39,221262312.584,0.155,-6.000,-2.179,0,0,fn
s,-4.156,"[-6.15, -2.163]",1.994,-3.473,0.001,5.002,ngd,39,221262312.584,0.155,-3.000,-1.156,0,0,fn
vot,0.157,,,,,5.002,ngd,39,221262312.584,0.155,0.167,-0.010,0,0,fn
tt,0.195,"[-0.239, 0.628]",0.433,0.748,0.457,5.539,lm,39,3379088310.764,0.607,-1.000,1.195,1,0,fn
c,-7.921,"[-21.283, 5.441]",13.362,-0.988,0.327,5.539,lm,39,3379088310.764,0.607,-6.000,-1.921,1,0,fn
s,-4.696,"[-12.167, 2.774]",7.470,-1.047,0.298,5.539,lm,39,3379088310.764,0.607,-3.000,-1.696,1,0,fn
vot,-0.025,,,,,5.539,lm,39,3379088310.764,0.607,0.167,-0.191,0,0,fn
tt,-1.074,"[-1.414, -0.734]",0.340,-5.264,0.000,10.395,ngd+lm,39,174652135.358,0.138,-1.000,-0.074,0,0,fn
c,-6.222,"[-8.162, -4.282]",1.940,-5.344,0.000,10.395,ngd+lm,39,174652135.358,0.138,-6.000,-0.222,0,0,fn
s,-2.721,"[-3.629, -1.813]",0.908,-4.993,0.000,10.395,ngd+lm,39,174652135.358,0.138,-3.000,0.279,0,0,fn
vot,0.173,,,,,10.395,ngd+lm,39,174652135.358,0.138,0.167,0.006,0,0,fn
