stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.338,"[-2.222, -0.454]",0.884,-3.022,0.004
norefined,c,-6.167,"[-9.96, -2.374]",3.793,-3.245,0.002
norefined,s,-4.276,"[-7.025, -1.528]",2.748,-3.106,0.003
norefined,k0,0.422,"[-0.257, 1.101]",0.679,1.240,0.219
norefined,k1,-1.191,"[-2.545, 0.164]",1.355,-1.755,0.084
norefined,k2,1.319,"[-0.127, 2.765]",1.446,1.821,0.073
norefined,k3,-0.724,"[-1.871, 0.423]",1.147,-1.259,0.212
norefined,k4,-0.747,"[-1.59, 0.096]",0.843,-1.768,0.082
norefined,k5,0.172,"[-1.083, 1.427]",1.255,0.273,0.785
refined,tt,-2.188,"[-3.842, -0.534]",1.654,-2.640,0.010
refined,c,-15.663,"[-28.601, -2.726]",12.937,-2.417,0.018
refined,s,-7.312,"[-13.019, -1.606]",5.706,-2.558,0.013
refined,k0,1.035,"[-0.693, 2.763]",1.728,1.195,0.236
refined,k1,-1.748,"[-4.104, 0.608]",2.356,-1.481,0.143
refined,k2,0.221,"[-1.465, 1.907]",1.686,0.262,0.794
refined,k3,-1.254,"[-3.711, 1.204]",2.457,-1.018,0.312
refined,k4,0.105,"[-0.907, 1.118]",1.012,0.207,0.836
refined,k5,2.054,"[-1.22, 5.328]",3.274,1.252,0.215
