stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.333,"[-2.032, -0.634]",0.699,-3.806,0.000
norefined,c,-6.057,"[-9.016, -3.099]",2.958,-4.087,0.000
norefined,s,-4.400,"[-6.552, -2.248]",2.152,-4.081,0.000
norefined,k0,0.188,"[-0.332, 0.709]",0.520,0.723,0.472
norefined,k1,-1.345,"[-2.382, -0.308]",1.037,-2.588,0.012
norefined,k2,1.223,"[0.141, 2.306]",1.082,2.255,0.027
norefined,k3,-0.750,"[-1.641, 0.142]",0.892,-1.678,0.098
norefined,k4,-0.980,"[-1.699, -0.261]",0.719,-2.720,0.008
norefined,k5,0.042,"[-0.941, 1.025]",0.983,0.085,0.933
refined,tt,-0.924,"[-1.219, -0.629]",0.295,-6.256,0.000
refined,c,-5.114,"[-6.681, -3.546]",1.567,-6.512,0.000
refined,s,-2.893,"[-3.766, -2.02]",0.873,-6.616,0.000
refined,k0,-0.094,"[-0.458, 0.27]",0.364,-0.515,0.608
refined,k1,-0.312,"[-0.746, 0.122]",0.434,-1.435,0.156
refined,k2,0.089,"[-0.442, 0.619]",0.530,0.334,0.740
refined,k3,0.206,"[-0.344, 0.755]",0.550,0.746,0.458
refined,k4,-0.146,"[-0.522, 0.231]",0.377,-0.772,0.443
refined,k5,0.057,"[-0.528, 0.642]",0.585,0.193,0.848
