stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.661,-5.585,-4.068,0.118,-1.371,1.400,-1.059,-1.277,0.096,1318987691.663,0.476
norefined,2,-2.208,-5.714,-4.167,0.140,-1.361,1.339,-1.106,-1.349,0.010,993509838.381,0.386
norefined,3,-1.735,-5.812,-4.261,0.167,-1.347,1.293,-1.134,-1.395,-0.033,604444815.056,0.299
norefined,4,-1.253,-5.915,-4.314,0.181,-1.336,1.268,-1.097,-1.377,-0.072,331439254.192,0.212
norefined,5,-0.831,-6.020,-4.346,0.263,-1.332,1.289,-0.973,-1.187,-0.042,324479383.927,0.138
norefined,6,-1.302,-6.004,-4.307,0.305,-1.270,1.332,-0.943,-1.091,0.050,294828815.329,0.217
norefined,7,-0.842,-6.105,-4.336,0.349,-1.284,1.322,-0.841,-0.969,0.042,292425918.675,0.138
norefined,8,-1.323,-6.085,-4.293,0.380,-1.227,1.342,-0.822,-0.896,0.123,272555816.380,0.217
norefined,9,-0.853,-6.188,-4.323,0.401,-1.245,1.314,-0.734,-0.804,0.098,273312043.149,0.138
norefined,10,-1.338,-6.167,-4.276,0.422,-1.191,1.319,-0.724,-0.747,0.172,258049883.016,0.217
refined,11,-1.338,-6.167,-4.276,0.422,-1.191,1.319,-0.724,-0.747,0.172,258049883.016,0.217
refined,12,-0.723,-5.300,-2.290,0.263,0.016,-0.559,-0.283,0.531,0.963,168582937.598,0.136
refined,13,-1.114,-7.333,-3.320,0.215,-0.212,-0.595,-0.123,0.555,0.949,141948484.540,0.152
refined,14,-1.296,-8.504,-3.895,0.276,-0.370,-0.440,-0.151,0.541,0.841,138771633.661,0.152
refined,15,-1.420,-9.441,-4.349,0.396,-0.546,-0.344,-0.301,0.511,0.951,137615541.413,0.150
refined,16,-1.529,-10.291,-4.763,0.479,-0.717,-0.236,-0.427,0.456,1.053,136880166.275,0.149
refined,17,-1.647,-11.220,-5.234,0.576,-0.911,-0.131,-0.586,0.384,1.211,136224531.032,0.147
refined,18,-1.783,-12.320,-5.773,0.684,-1.134,-0.013,-0.769,0.300,1.408,135542652.372,0.145
refined,19,-1.958,-13.756,-6.453,0.833,-1.406,0.100,-0.991,0.207,1.689,134816198.183,0.142
refined,20,-2.188,-15.663,-7.312,1.035,-1.748,0.221,-1.254,0.105,2.054,134016447.220,0.140
