attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.082,"[-1.666, -0.498]",0.584,-3.088,0.003,4.369,ngd,17,364530057.096,0.194,-1.000,-0.082,0,0,fn
c,-5.237,"[-7.971, -2.502]",2.734,-3.190,0.002,4.369,ngd,17,364530057.096,0.194,-6.000,0.763,0,0,fn
s,-2.125,"[-3.267, -0.983]",1.142,-3.100,0.003,4.369,ngd,17,364530057.096,0.194,-3.000,0.875,0,0,fn
vot,0.207,,,,,4.369,ngd,17,364530057.096,0.194,0.167,0.040,0,0,fn
tt,-1.477,"[-2.368, -0.586]",0.891,-2.761,0.007,4.502,lm,17,194858347.016,0.142,-1.000,-0.477,0,0,fn
c,-8.223,"[-12.897, -3.55]",4.674,-2.931,0.005,4.502,lm,17,194858347.016,0.142,-6.000,-2.223,0,0,fn
s,-4.353,"[-6.933, -1.772]",2.581,-2.810,0.006,4.502,lm,17,194858347.016,0.142,-3.000,-1.353,0,0,fn
vot,0.180,,,,,4.502,lm,17,194858347.016,0.142,0.167,0.013,0,0,fn
tt,-1.477,"[-2.368, -0.586]",0.891,-2.761,0.007,8.917,ngd+lm,17,194858347.089,0.142,-1.000,-0.477,0,0,fn
c,-8.223,"[-12.896, -3.55]",4.673,-2.931,0.005,8.917,ngd+lm,17,194858347.089,0.142,-6.000,-2.223,0,0,fn
s,-4.353,"[-6.933, -1.772]",2.580,-2.810,0.006,8.917,ngd+lm,17,194858347.089,0.142,-3.000,-1.353,0,0,fn
vot,0.180,,,,,8.917,ngd+lm,17,194858347.089,0.142,0.167,0.013,0,0,fn
