link_key,observed,true_count,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20
"(369, 164, '0')",1,2842.0,458.9,355.2,321.3,344.0,328.9,316.2,324.3,305.8,316.0,294.4,294.2,204.2,245.6,254.5,259.3,285.9,276.1,254.1,270.8,267.5
"(669, 164, '0')",1,2567.0,2307.5,2408.2,2558.5,2515.8,2554.4,2456.7,2554.1,2427.4,2469.9,2354.3,2357.1,1942.7,1926.5,1923.2,1890.7,1890.2,1859.0,1791.0,1826.8,1843.1
"(3, 38, '0')",1,1829.5,1430.3,1178.1,1177.7,1238.8,1265.7,1276.6,1256.5,1283.7,1261.3,1275.1,1277.7,1306.6,1299.9,1307.2,1333.0,1351.7,1291.7,1380.7,1341.3,1292.2
"(3, 19, '0')",1,4675.0,3752.1,3575.9,3452.1,3374.4,3333.6,3346.0,3337.9,3346.8,3328.6,3349.6,3350.2,3370.5,3345.0,3357.4,3364.7,3335.0,3335.2,3360.5,3347.0,3350.8
"(4, 465, '0')",0,,5182.4,4754.0,4629.8,4613.1,4599.3,4622.5,4594.4,4630.5,4589.9,4624.8,4627.9,4677.1,4644.8,4664.6,4697.7,4686.8,4626.8,4741.2,4688.3,4643.0
"(361, 412, '0')",1,1058.0,1777.3,1672.3,1529.1,1555.5,1526.7,1638.3,1529.6,1675.6,1621.7,1759.5,1756.9,2260.5,2235.6,2230.2,2257.6,2231.3,2272.3,2362.5,2309.7,2296.7
"(205, 412, '0')",1,1058.0,2766.4,2763.3,2879.8,2859.8,2883.3,2773.0,2878.4,2733.3,2785.9,2648.7,2651.4,2146.9,2172.1,2177.6,2149.9,2176.0,2135.0,2045.1,2097.6,2110.6
"(473, 4, '0')",1,2307.0,923.3,907.3,928.3,901.0,909.1,955.1,1007.1,1034.6,1073.9,1084.4,1078.7,1337.9,1230.7,1247.7,1312.7,1379.2,1454.7,1388.6,1426.7,1455.3
"(252, 4, '0')",1,2346.6,4259.2,3846.7,3701.5,3712.1,3690.1,3667.4,3587.3,3595.9,3516.0,3540.4,3549.2,3339.3,3414.1,3416.9,3385.1,3307.6,3172.2,3352.6,3261.6,3187.7
"(5, 519, '0')",0,,1270.4,552.6,228.9,309.4,190.5,195.0,98.4,114.7,79.5,95.7,97.5,16.8,29.8,36.0,37.6,28.7,18.2,56.8,26.9,19.8
"(5, 35, '0')",0,,1710.2,1170.0,656.2,847.9,619.5,656.9,453.5,519.5,396.0,457.2,461.7,273.0,363.4,449.5,463.4,479.6,544.8,581.9,563.7,607.7
"(91, 35, '0')",0,,1554.7,967.7,646.1,751.9,627.6,665.3,510.9,549.8,449.6,488.7,491.0,303.6,334.1,332.0,307.8,302.1,306.6,324.7,286.0,296.0
"(510, 35, '0')",0,,3186.5,2027.3,1800.0,2032.3,2056.4,2247.0,2244.4,2367.6,2300.5,2387.2,2409.5,2989.8,2761.6,2705.1,2764.8,2767.4,2742.1,2713.9,2705.3,2687.1
"(6, 539, '0')",0,,2165.4,1856.9,1515.1,1709.1,1580.7,1659.5,1561.5,1645.6,1539.1,1639.8,1666.0,1618.6,1625.1,1628.8,1657.6,1582.5,1491.0,1735.7,1552.9,1496.1
"(166, 539, '0')",0,,1697.1,1340.8,1063.5,1220.5,1144.6,1269.3,1113.8,1233.1,1090.8,1210.2,1234.1,1033.0,1016.6,1036.4,1023.2,913.9,821.9,1094.3,880.1,810.8
"(557, 539, '0')",0,,2666.8,1916.1,1619.0,1696.2,1621.7,1677.1,1630.9,1681.1,1645.5,1682.0,1685.5,1917.6,2043.4,2086.6,2152.3,2195.9,2213.2,2268.1,2235.1,2228.5
"(6, 17, '0')",0,,1723.9,1449.7,1261.2,1330.8,1263.4,1370.8,1233.4,1325.7,1172.5,1281.6,1298.9,1129.9,1149.1,1168.6,1135.9,1048.8,953.5,1235.6,1052.8,981.7
"(213, 17, '0')",0,,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4
"(830, 17, '0')",0,,1529.6,1438.5,1226.8,1549.4,1601.0,1702.5,1673.7,1732.7,1578.3,1641.5,1678.5,1358.8,1388.7,1267.8,1136.1,947.4,844.8,973.4,867.5,832.3
"(865, 17, '0')",0,,1360.9,1472.2,1374.0,1453.6,1471.0,1537.0,1498.9,1556.4,1412.3,1452.4,1474.6,1391.4,1389.7,1356.1,1288.4,1230.5,1169.5,1205.5,1163.3,1141.8
"(493, 250, '0')",1,2333.0,2168.7,2048.8,2033.5,1994.0,1900.6,1808.0,1800.1,1731.5,1868.0,1792.2,1774.8,1527.4,1654.7,1756.7,1793.8,1932.1,2062.6,1966.1,2064.3,2144.7
"(253, 250, '0')",1,2302.6,4573.2,3669.2,3336.9,3327.3,3255.9,3349.6,3268.9,3337.4,3173.4,3255.8,3276.3,3458.7,3352.4,3268.0,3252.4,3161.1,3051.0,3127.9,3034.5,2976.9
"(7, 559, '0')",0,,1975.3,1616.9,1386.7,1445.3,1359.7,1434.8,1282.8,1358.6,1266.2,1353.4,1368.3,1347.5,1307.4,1288.2,1242.7,1109.4,1037.7,1237.7,1091.6,1052.8
"(8, 640, '0')",1,755.0,3334.4,3234.0,3404.5,2595.7,2462.2,2096.8,2285.3,2026.3,2454.7,2147.3,2117.4,1150.2,1238.9,1279.2,1288.1,1323.2,1402.0,1334.5,1345.5,1388.4
"(105, 82, '0')",0,,275.4,313.1,312.1,328.2,327.0,314.6,300.5,291.5,291.1,284.8,278.9,211.8,241.5,220.4,207.9,185.3,133.6,179.3,157.2,130.1
"(105, 23, '0')",0,,1215.7,866.5,567.4,775.3,702.5,841.8,671.2,819.9,688.8,813.1,846.3,714.0,647.5,613.4,554.7,461.1,443.9,567.5,463.4,455.2
"(62, 23, '0')",0,,673.3,684.1,559.3,602.1,551.9,639.5,531.4,614.2,524.2,611.9,622.2,570.0,579.4,518.3,494.4,354.2,274.7,530.0,349.4,286.9
"(95, 23, '0')",0,,2333.3,1665.1,1368.7,1453.1,1359.9,1405.1,1307.5,1361.1,1310.2,1364.7,1388.8,1674.1,1595.1,1632.9,1675.9,1606.2,1489.1,1801.0,1604.4,1500.9
"(9, 708, '0')",0,,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1,294.1
"(707, 708, '0')",0,,811.7,1046.3,1019.9,986.7,972.2,959.3,947.2,946.7,938.3,951.4,949.2,876.1,902.0,905.7,885.6,818.0,760.6,884.8,775.4,742.4
"(737, 708, '0')",0,,1140.3,1089.3,879.8,1095.9,1077.7,1192.0,1067.5,1193.2,1064.0,1160.6,1182.9,934.3,919.8,859.3,799.2,741.9,694.2,792.8,690.8,666.7
"(9, 1230, '0')",0,,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6,693.6
"(82, 237, '0')",0,,275.4,313.1,312.1,328.2,327.0,314.6,300.5,291.5,291.1,284.8,278.9,211.8,241.5,220.4,207.9,185.3,133.6,179.3,157.2,130.1
"(144, 237, '0')",0,,1541.9,1504.2,1505.2,1489.1,1490.3,1502.7,1516.8,1525.9,1526.2,1532.5,1538.4,1605.5,1575.9,1597.0,1609.4,1632.0,1683.7,1638.1,1660.1,1687.2
"(62, 144, '0')",0,,446.7,362.7,318.5,295.4,282.9,300.5,264.5,294.4,262.5,290.9,286.7,338.2,325.2,340.6,327.5,288.9,226.7,383.0,291.0,226.7
"(48, 144, '0')",0,,1095.2,1141.5,1186.8,1193.7,1207.4,1202.2,1252.3,1231.4,1263.7,1241.6,1251.8,1267.3,1250.6,1256.4,1281.9,1343.1,1457.1,1255.1,1369.1,1460.5
"(57, 55, '0')",0,,1492.8,971.7,705.5,855.5,799.2,913.1,801.7,924.8,824.3,933.6,960.1,1107.8,1001.1,957.8,969.1,868.4,786.1,1103.4,877.3,783.9
"(56, 55, '0')",0,,888.5,797.6,635.5,666.7,623.8,722.2,584.6,676.0,552.6,653.7,659.5,468.5,468.8,421.8,370.4,307.8,289.2,436.2,324.3,304.5
"(93, 55, '0')",0,,464.3,548.1,592.0,575.7,577.2,603.8,575.4,601.6,560.8,586.9,585.8,578.6,562.2,556.3,555.3,544.2,492.9,588.5,546.0,492.4
"(580, 142, '0')",1,2566.0,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7
"(12, 77, '0')",1,0.0,2926.6,2561.8,2477.8,2388.4,2328.1,2310.5,2296.8,2278.4,2276.5,2271.9,2271.8,2253.6,2266.6,2274.0,2282.2,2295.0,2279.4,2290.2,2283.3,2280.8
"(143, 579, '0')",1,2097.0,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3
"(1217, 10, '0')",0,,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9
"(561, 10, '0')",0,,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7
"(1217, 1196, '0')",0,,1216.9,746.4,581.0,701.2,682.9,844.2,674.4,747.0,520.2,582.7,588.5,329.1,331.6,311.6,267.0,230.0,227.2,234.4,217.6,215.6
"(14, 414, '0')",0,,2705.4,2756.6,2853.9,2485.9,2431.9,2514.3,2452.6,2554.8,2519.0,2614.7,2613.5,2485.4,2403.5,2384.4,2362.2,2270.9,2235.1,2495.5,2311.7,2247.2
"(577, 580, '0')",0,,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7,1507.7
"(15, 14, '0')",0,,2705.4,2756.6,2853.9,2485.9,2431.9,2514.3,2452.6,2554.8,2519.0,2614.7,2613.5,2485.4,2403.5,2384.4,2362.2,2270.9,2235.1,2495.5,2311.7,2247.2
"(579, 647, '0')",0,,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3,1817.3
"(16, 221, '0')",0,,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2
"(873, 221, '0')",0,,1811.2,1355.6,1067.9,1307.2,1306.6,1503.4,1326.3,1487.3,1255.3,1408.5,1439.8,1319.7,1287.8,1198.9,1124.3,1022.6,946.5,1087.6,982.1,912.0
"(904, 221, '0')",0,,1450.4,1546.8,1431.0,1582.5,1599.0,1678.4,1623.4,1688.9,1576.1,1633.0,1645.4,1399.8,1408.3,1303.6,1146.5,941.2,799.9,1028.3,874.6,787.7
"(1308, 221, '0')",0,,2670.3,1924.6,1420.5,1729.3,1562.9,1646.2,1437.3,1518.0,1337.2,1422.3,1441.6,1158.7,1198.6,1241.4,1250.1,1253.1,1299.3,1292.7,1277.6,1331.9
"(16, 895, '0')",0,,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5,1618.5
"(111, 895, '0')",0,,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2,1367.2
"(17, 1250, '0')",0,,1082.7,1190.4,1169.1,1243.9,1313.6,1370.9,1350.0,1392.0,1237.2,1272.3,1299.1,937.4,959.6,894.0,767.4,668.9,569.1,634.1,584.7,555.6
"(1252, 1250, '0')",0,,44.3,44.7,45.4,46.6,48.0,47.9,49.3,47.5,48.2,47.0,47.1,49.4,48.7,55.0,54.2,56.2,60.7,52.0,55.3,60.0
"(570, 1250, '0')",0,,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6
"(17, 6, '0')",0,,2165.4,1856.9,1515.1,1709.1,1580.7,1659.5,1561.5,1645.6,1539.1,1639.8,1666.0,1618.6,1625.1,1628.8,1657.6,1582.5,1491.0,1735.7,1552.9,1496.1
"(539, 6, '0')",0,,1723.9,1449.7,1261.2,1330.8,1263.4,1370.8,1233.4,1325.7,1172.5,1281.6,1298.9,1129.9,1149.1,1168.6,1135.9,1048.8,953.5,1235.6,1052.8,981.7
"(17, 1275, '0')",0,,1339.9,1286.6,1151.3,1354.4,1414.7,1553.5,1468.0,1550.8,1360.4,1437.1,1460.4,1297.6,1316.3,1243.3,1108.9,949.0,881.3,1018.3,919.7,877.8
"(17, 213, '0')",0,,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8,1226.8
"(847, 213, '0')",0,,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4,1200.4
"(712, 728, '0')",0,,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3
"(712, 706, '0')",0,,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2
"(703, 706, '0')",0,,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0
"(715, 706, '0')",0,,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5,291.5
"(717, 706, '0')",0,,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0,1138.0
"(729, 712, '0')",0,,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2,530.2
"(706, 712, '0')",0,,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3
"(70, 147, '0')",1,2086.0,1311.6,868.8,655.5,738.5,640.5,631.7,570.5,593.3,607.2,609.0,625.6,695.4,696.0,698.8,802.9,878.0,891.4,905.0,914.6,897.0
"(18, 1303, '0')",0,,3209.6,2375.0,1855.7,2066.9,1843.3,1895.8,1611.9,1676.4,1532.4,1583.6,1589.1,1233.0,1303.3,1325.4,1337.2,1383.0,1434.3,1424.9,1370.7,1429.0
"(34, 1303, '0')",0,,2289.4,1759.5,1332.0,1548.6,1342.4,1390.6,1192.1,1251.7,1121.3,1179.8,1185.1,960.8,1036.7,1122.5,1121.9,1118.4,1144.4,1221.6,1161.5,1186.0
"(18, 5, '0')",0,,2980.6,1722.6,885.0,1157.3,810.0,851.9,551.9,634.1,475.5,552.9,559.2,289.8,393.1,485.5,500.9,508.4,563.0,638.7,590.6,627.5
"(150, 32, '0')",0,,1830.5,1102.1,646.2,941.2,831.6,879.8,753.0,826.0,778.8,837.7,866.5,917.0,979.1,953.3,969.9,878.4,782.6,1045.7,914.6,838.1
"(150, 287, '0')",0,,1278.6,1353.4,1328.2,1259.0,1194.8,1194.2,1175.3,1185.1,1208.0,1194.8,1209.9,1210.1,1175.9,1215.5,1298.5,1406.8,1507.4,1335.8,1410.0,1480.4
"(560, 238, '0')",0,,923.1,553.0,552.0,591.1,607.8,648.0,677.0,685.1,688.5,697.2,713.6,1186.1,1031.6,1060.6,1134.4,1134.0,1137.5,1186.8,1156.1,1139.4
"(19, 309, '0')",1,4675.0,3752.1,3575.9,3452.1,3374.4,3333.6,3346.0,3337.9,3346.8,3328.6,3349.6,3350.2,3370.5,3345.0,3357.4,3364.7,3335.0,3335.2,3360.5,3347.0,3350.8
"(135, 309, '0')",0,,1658.1,1446.5,1064.2,1308.1,1224.0,1512.2,1196.2,1466.8,1063.7,1333.9,1373.1,1332.4,1159.3,1011.0,821.4,751.6,741.3,819.0,716.0,718.7
"(558, 115, '0')",1,1247.0,1937.5,1327.8,1085.7,1124.0,1073.4,1083.4,1008.8,1037.8,1006.5,1035.8,1041.3,910.6,923.6,954.8,971.5,990.1,980.9,1037.8,1014.7,987.4
"(10, 1217, '0')",0,,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7
"(1214, 1217, '0')",0,,193.1,137.1,102.7,130.4,129.7,145.9,114.0,122.6,94.1,107.8,108.0,62.3,74.3,68.2,50.9,36.0,30.0,39.1,33.6,31.9
"(1216, 1217, '0')",0,,1338.0,923.5,792.5,885.0,867.3,1012.5,874.6,938.6,740.3,789.1,794.7,581.0,571.4,557.6,530.2,508.2,511.3,509.4,498.2,497.9
"(10, 1285, '0')",0,,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9,435.9
"(127, 555, '0')",0,,3238.1,2275.6,1873.8,2194.2,2096.5,2216.8,2092.9,2216.1,2152.3,2248.1,2266.1,2356.9,2279.9,2270.8,2326.4,2267.9,2225.9,2422.7,2285.0,2225.6
"(1555, 1730, '0')",0,,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6
"(22, 76, '0')",0,,7287.2,4584.2,4028.3,4215.3,3994.3,4018.1,3881.8,3896.7,3855.0,3870.7,3872.9,4804.5,4873.7,4885.3,4844.0,4673.3,4540.3,4886.8,4566.6,4576.2
"(23, 57, '0')",0,,2246.9,1598.8,1108.7,1385.2,1254.6,1451.6,1227.3,1436.6,1257.0,1436.4,1489.0,1610.6,1514.7,1476.5,1482.3,1312.1,1170.0,1660.7,1325.6,1190.1
"(23, 7, '0')",0,,1975.3,1616.9,1386.7,1445.3,1359.7,1434.8,1282.8,1358.6,1266.2,1353.4,1368.3,1347.5,1307.4,1288.2,1242.7,1109.4,1037.7,1237.7,1091.6,1052.8
"(1554, 1729, '0')",0,,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8,623.8
"(545, 557, '0')",0,,2666.8,1916.1,1619.0,1696.2,1621.7,1677.1,1630.9,1681.1,1645.5,1682.0,1685.5,1917.6,2043.4,2086.6,2152.3,2195.9,2213.2,2268.1,2235.1,2228.5
"(41, 548, '0')",1,1462.5,2216.1,1549.9,1125.4,1430.9,1364.9,1475.8,1385.2,1499.8,1424.7,1512.9,1543.1,1694.4,1739.0,1732.7,1802.4,1789.6,1803.7,1880.9,1781.1,1767.5
"(373, 668, '0')",0,,473.8,347.3,240.6,353.5,331.9,437.4,357.4,479.0,409.6,530.3,530.8,564.4,504.2,472.3,435.9,304.7,158.9,492.4,277.3,140.6
"(30, 668, '0')",0,,1588.1,1714.6,1821.3,1708.4,1730.0,1624.5,1704.5,1582.9,1652.3,1531.6,1531.1,1497.5,1557.7,1589.6,1626.0,1757.2,1903.0,1569.5,1784.6,1921.3
"(672, 551, '0')",0,,2952.8,2178.6,1705.5,1772.5,1584.0,1531.4,1426.0,1425.5,1371.7,1369.4,1371.4,1253.1,1284.6,1314.3,1352.3,1424.1,1447.8,1424.5,1427.5,1463.5
"(527, 524, '0')",0,,2242.3,1608.7,1083.5,1189.9,1000.2,972.0,840.5,848.4,804.2,802.3,806.7,620.8,672.3,702.7,740.0,778.2,801.2,780.1,760.6,802.4
"(25, 27, '0')",0,,1463.6,1086.6,989.3,1082.3,1091.4,1166.7,1136.9,1190.4,1124.7,1179.6,1191.0,1261.1,1200.7,1199.3,1207.5,1183.7,1124.7,1188.4,1155.4,1123.2
"(446, 27, '0')",0,,3043.0,2243.4,1589.7,2080.7,2024.6,2312.4,2056.8,2261.6,1830.1,2111.0,2140.0,2036.1,1967.2,1927.6,1964.9,2160.7,2259.7,1953.7,2251.2,2244.7
"(670, 27, '0')",0,,1257.6,995.2,878.8,967.2,978.3,1014.2,980.9,1022.9,966.7,1008.0,1017.0,953.5,896.1,869.0,877.5,931.4,937.7,959.2,920.9,919.7
"(26, 37, '0')",0,,2165.6,1541.9,1163.9,1223.1,1100.9,1146.5,1019.7,1062.4,954.7,996.4,1003.2,1139.6,1180.6,1183.4,1186.8,1211.3,1227.3,1154.8,1210.1,1231.1
"(225, 37, '0')",0,,1555.8,1190.7,1049.0,1094.5,1058.5,1092.5,957.2,995.6,890.4,943.4,950.3,896.4,909.9,918.7,967.2,1023.6,1018.8,980.3,1017.4,1017.4
"(503, 37, '0')",0,,2396.6,1503.1,1151.4,1406.0,1405.7,1427.6,1472.0,1475.3,1530.3,1521.0,1520.9,1717.8,1894.3,1922.1,2028.9,2167.8,2308.7,2111.9,2259.1,2332.7
"(514, 517, '0')",0,,699.4,564.4,596.8,744.6,833.3,995.4,1113.9,1226.3,1257.1,1318.0,1329.1,2175.8,1999.1,1956.6,2023.9,1993.1,1950.6,2007.2,1958.8,1912.7
"(27, 447, '0')",0,,2400.8,2062.7,1601.0,1873.4,1838.1,1944.1,1898.3,1999.8,1844.6,2015.3,2044.2,2085.9,1837.6,1825.5,1994.4,2301.9,2414.5,2084.4,2382.1,2381.3
"(27, 670, '0')",0,,2129.8,1395.4,1107.5,1489.7,1515.3,1800.4,1562.6,1753.6,1367.9,1557.7,1575.1,1344.0,1404.8,1341.0,1188.4,1095.8,1081.0,1102.9,1075.7,1074.9
"(29, 670, '0')",0,,1257.6,995.2,878.8,967.2,978.3,1014.2,980.9,1022.9,966.7,1008.0,1017.0,953.5,896.1,869.0,877.5,931.4,937.7,959.2,920.9,919.7
"(27, 452, '0')",1,2052.0,1233.5,867.1,749.3,767.0,740.9,748.9,713.5,721.5,708.9,725.7,728.9,820.7,821.7,829.4,867.0,878.1,826.6,914.0,869.6,831.4
"(534, 537, '0')",0,,1983.6,1612.0,1469.7,1481.8,1438.9,1406.0,1395.9,1372.1,1392.1,1365.5,1366.3,1309.6,1298.7,1310.4,1332.8,1394.9,1442.5,1323.8,1345.2,1412.2
"(513, 510, '0')",0,,3186.5,2027.3,1800.0,2032.3,2056.4,2247.0,2244.4,2367.6,2300.5,2387.2,2409.5,2989.8,2761.6,2705.1,2764.8,2767.4,2742.1,2713.9,2705.3,2687.1
"(11, 1048, '0')",0,,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7
"(451, 1048, '0')",0,,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6
"(29, 1041, '0')",0,,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2,667.2
"(29, 1045, '0')",0,,1770.8,1460.4,1365.9,1699.1,1753.3,1999.9,1815.9,1958.1,1639.8,1776.2,1784.7,1584.5,1685.9,1641.8,1495.4,1359.7,1309.1,1347.0,1336.2,1310.8
"(29, 451, '0')",0,,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6,730.6
"(1048, 451, '0')",0,,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7,795.7
"(529, 532, '0')",0,,775.2,422.1,243.7,245.9,194.7,198.8,163.5,167.9,141.4,147.5,148.5,82.0,102.2,103.9,95.2,88.0,65.2,92.6,73.2,62.2
"(519, 522, '0')",0,,1270.4,552.6,228.9,309.4,190.5,195.0,98.4,114.7,79.5,95.7,97.5,16.8,29.8,36.0,37.6,28.7,18.2,56.8,26.9,19.8
