stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.271,-5.852,-4.767,0.978,0.769,1.253,-0.047,1.998,-0.094,771417298.144,1584,0,0,0.217
norefined,2,-1.458,-5.999,-4.708,0.780,0.623,1.014,-0.100,1.786,-0.250,614212456.144,1584,0,0,0.243
norefined,3,-1.098,-6.151,-4.717,0.620,0.550,0.819,-0.124,1.627,-0.298,489723941.408,1584,0,0,0.179
norefined,4,-1.545,-6.192,-4.612,0.553,0.490,0.702,-0.119,1.546,-0.396,479388350.298,1584,0,0,0.250
norefined,5,-1.127,-6.319,-4.639,0.423,0.442,0.547,-0.118,1.424,-0.409,334801845.026,1584,0,0,0.178
norefined,6,-1.569,-6.372,-4.506,0.362,0.392,0.424,-0.094,1.354,-0.494,372927264.729,1584,0,0,0.246
norefined,7,-1.126,-6.489,-4.535,0.254,0.351,0.295,-0.078,1.259,-0.484,260547062.259,1584,0,0,0.173
norefined,8,-1.589,-6.523,-4.400,0.217,0.319,0.217,-0.045,1.208,-0.546,314558259.504,1584,0,0,0.244
norefined,9,-1.130,-6.632,-4.432,0.130,0.287,0.109,-0.025,1.135,-0.515,224850103.574,1584,0,0,0.170
norefined,10,-1.606,-6.651,-4.304,0.107,0.264,0.076,0.009,1.091,-0.560,283134079.854,1584,0,0,0.241
refined,11,-1.130,-6.632,-4.432,0.130,0.287,0.109,-0.025,1.135,-0.515,224850103.574,1584,0,0,0.170
refined,12,-1.118,-6.850,-3.216,0.296,-0.054,0.347,0.299,-0.187,-0.112,150508091.930,1584,0,0,0.163
refined,13,-1.235,-7.119,-3.559,0.245,0.094,0.266,0.397,-0.267,-0.013,147410234.133,1584,0,0,0.173
refined,14,-1.215,-6.963,-3.482,0.220,0.113,0.232,0.397,-0.265,-0.000,147336286.511,1584,0,0,0.175
refined,15,-1.220,-6.983,-3.492,0.222,0.114,0.231,0.400,-0.270,0.005,147332575.816,1584,0,0,0.175
refined,16,-1.218,-6.971,-3.486,0.222,0.115,0.229,0.399,-0.270,0.005,147332350.076,1584,0,0,0.175
refined,17,-1.219,-6.973,-3.487,0.222,0.115,0.229,0.400,-0.270,0.006,147332334.623,1584,0,0,0.175
refined,18,-1.219,-6.972,-3.487,0.222,0.115,0.229,0.400,-0.270,0.006,147332333.348,1584,0,0,0.175
refined,19,-1.219,-6.973,-3.487,0.222,0.115,0.229,0.400,-0.270,0.006,147332333.219,1584,0,0,0.175
refined,20,-1.219,-6.972,-3.487,0.222,0.115,0.229,0.400,-0.270,0.006,147332333.204,1584,0,0,0.175
