stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,112.850,2.023,0.000,0,9,3633338325.176,224850103.572,76
refined,176.142,2.023,0.000,0,9,3633338325.176,147332333.202,76
