stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.805,-5.545,-4.637,1.090,1.048,-0.765,1.037,1.257,0.713,855590026.280,1584,0,0,0.326
norefined,2,-1.362,-5.654,-4.732,0.983,0.923,-0.809,1.010,1.216,0.673,516626281.358,1584,0,0,0.241
norefined,3,-1.128,-5.838,-4.710,0.825,0.656,-0.911,0.866,1.100,0.533,382125873.843,1584,0,0,0.193
norefined,4,-1.386,-5.989,-4.529,0.748,0.449,-1.017,0.668,1.007,0.392,335139162.108,1584,0,0,0.231
norefined,5,-0.916,-6.089,-4.570,0.696,0.358,-1.010,0.619,0.949,0.372,332513832.852,1584,0,0,0.150
norefined,6,-1.359,-6.148,-4.389,0.695,0.305,-1.071,0.534,0.928,0.313,284051752.863,1584,0,0,0.221
norefined,7,-0.882,-6.239,-4.433,0.647,0.242,-1.052,0.484,0.876,0.299,295844427.219,1584,0,0,0.141
norefined,8,-1.336,-6.283,-4.259,0.645,0.205,-1.101,0.413,0.865,0.251,248940264.181,1584,0,0,0.213
norefined,9,-0.855,-6.367,-4.303,0.599,0.164,-1.072,0.365,0.819,0.241,267912434.159,1584,0,0,0.134
norefined,10,-1.318,-6.398,-4.140,0.594,0.134,-1.115,0.304,0.814,0.199,223349311.734,1584,0,0,0.206
refined,11,-1.318,-6.398,-4.140,0.594,0.134,-1.115,0.304,0.814,0.199,223349311.734,1584,0,0,0.206
refined,12,-0.606,-5.441,-1.685,0.000,0.064,0.395,-0.271,-0.126,-0.084,125665467.447,1584,0,0,0.111
refined,13,-0.888,-6.062,-2.635,0.107,-0.117,0.120,-0.238,0.275,0.160,64981366.046,1584,0,0,0.146
refined,14,-1.028,-6.905,-3.035,0.107,-0.002,0.123,-0.232,0.282,0.265,63489293.840,1584,0,0,0.149
refined,15,-1.038,-6.971,-3.058,0.096,0.007,0.125,-0.219,0.304,0.263,63458118.365,1584,0,0,0.149
refined,16,-1.042,-6.993,-3.067,0.096,0.009,0.126,-0.217,0.303,0.264,63457328.386,1584,0,0,0.149
refined,17,-1.042,-6.994,-3.067,0.095,0.009,0.126,-0.216,0.304,0.264,63457304.132,1584,0,0,0.149
refined,18,-1.042,-6.994,-3.068,0.095,0.009,0.126,-0.216,0.304,0.264,63457303.282,1584,0,0,0.149
refined,19,-1.042,-6.994,-3.067,0.095,0.009,0.126,-0.216,0.304,0.264,63457303.246,1584,0,0,0.149
refined,20,-1.042,-6.994,-3.068,0.095,0.009,0.126,-0.216,0.304,0.264,63457303.244,1584,0,0,0.149
