stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.318,"[-2.204, -0.431]",0.887,-2.493,0.016
norefined,c,-6.398,"[-10.735, -2.061]",4.337,-2.474,0.017
norefined,s,-4.140,"[-6.711, -1.568]",2.571,-2.700,0.010
norefined,k0,0.594,"[-0.485, 1.674]",1.080,0.923,0.360
norefined,k1,0.134,"[-0.683, 0.95]",0.817,0.274,0.785
norefined,k2,-1.115,"[-2.247, 0.017]",1.132,-1.652,0.105
norefined,k3,0.304,"[-0.515, 1.122]",0.819,0.622,0.537
norefined,k4,0.814,"[-0.39, 2.018]",1.204,1.134,0.262
norefined,k5,0.199,"[-1.444, 1.842]",1.643,0.204,0.840
refined,tt,-1.042,"[-1.364, -0.721]",0.322,-5.436,0.000
refined,c,-6.994,"[-8.9, -5.089]",1.906,-6.156,0.000
refined,s,-3.068,"[-3.981, -2.154]",0.913,-5.635,0.000
refined,k0,0.095,"[-0.37, 0.56]",0.465,0.344,0.733
refined,k1,0.009,"[-0.4, 0.419]",0.409,0.038,0.970
refined,k2,0.126,"[-0.408, 0.66]",0.534,0.396,0.694
refined,k3,-0.216,"[-0.629, 0.196]",0.413,-0.879,0.384
refined,k4,0.304,"[-0.156, 0.763]",0.460,1.108,0.273
refined,k5,0.264,"[-0.325, 0.853]",0.589,0.752,0.455
