attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.019,"[-1.336, -0.702]",0.317,-5.357,0.000,81.645,ngd,44,237719523.783,0.159,-1.000,-0.019,0,0,fn
c,-5.904,"[-7.65, -4.159]",1.745,-5.636,0.000,81.645,ngd,44,237719523.783,0.159,-6.000,0.096,0,0,fn
s,-3.608,"[-4.714, -2.503]",1.106,-5.437,0.000,81.645,ngd,44,237719523.783,0.159,-3.000,-0.608,0,0,fn
vot,0.173,,,,,81.645,ngd,44,237719523.783,0.159,0.167,0.006,0,0,fn
tt,-0.786,"[-1.007, -0.565]",0.221,-5.917,0.000,67.291,lm,44,231797571.400,0.157,-1.000,0.214,0,0,fn
c,-3.698,"[-4.705, -2.691]",1.007,-6.117,0.000,67.291,lm,44,231797571.400,0.157,-6.000,2.302,0,0,fn
s,-2.186,"[-2.797, -1.574]",0.612,-5.954,0.000,67.291,lm,44,231797571.400,0.157,-3.000,0.814,0,0,fn
vot,0.213,,,,,67.291,lm,44,231797571.400,0.157,0.167,0.046,0,0,fn
tt,-0.816,"[-1.047, -0.584]",0.231,-5.872,0.000,158.511,ngd+lm,44,229100459.645,0.156,-1.000,0.184,0,0,fn
c,-4.328,"[-5.503, -3.153]",1.175,-6.136,0.000,158.511,ngd+lm,44,229100459.645,0.156,-6.000,1.672,0,0,fn
s,-2.468,"[-3.16, -1.776]",0.692,-5.945,0.000,158.511,ngd+lm,44,229100459.645,0.156,-3.000,0.532,0,0,fn
vot,0.188,,,,,158.511,ngd+lm,44,229100459.645,0.156,0.167,0.022,0,0,fn
