attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.197,"[-1.72, -0.675]",0.523,-3.822,0.000,171.061,ngd,4,187307313.939,0.139,-1.000,-0.197,0,0,fn
c,-5.333,"[-7.602, -3.064]",2.269,-3.920,0.000,171.061,ngd,4,187307313.939,0.139,-6.000,0.667,0,0,fn
s,-2.619,"[-3.69, -1.547]",1.071,-4.077,0.000,171.061,ngd,4,187307313.939,0.139,-3.000,0.381,0,0,fn
k0,0.109,"[-0.51, 0.729]",0.619,0.295,0.769,171.061,ngd,4,187307313.939,0.139,0.000,0.109,0,0,fp
k1,-0.614,"[-1.565, 0.336]",0.951,-1.078,0.285,171.061,ngd,4,187307313.939,0.139,0.000,-0.614,0,0,fp
k2,0.358,"[-0.219, 0.936]",0.577,1.035,0.304,171.061,ngd,4,187307313.939,0.139,0.000,0.358,0,0,fp
k3,0.742,"[0.114, 1.37]",0.628,1.971,0.053,171.061,ngd,4,187307313.939,0.139,0.000,0.742,0,1,fp
k4,-1.092,"[-1.949, -0.234]",0.857,-2.124,0.037,171.061,ngd,4,187307313.939,0.139,0.000,-1.092,0,1,fp
k5,0.469,"[0.018, 0.92]",0.451,1.735,0.087,171.061,ngd,4,187307313.939,0.139,0.000,0.469,0,1,fp
vot,0.225,,,,,171.061,ngd,4,187307313.939,0.139,0.167,0.058,0,0,fn
tt,-0.879,"[-1.166, -0.592]",0.287,-5.113,0.000,158.176,lm,4,153457481.539,0.126,-1.000,0.121,0,0,fn
c,-4.189,"[-5.469, -2.908]",1.281,-5.454,0.000,158.176,lm,4,153457481.539,0.126,-6.000,1.811,0,0,fn
s,-2.232,"[-2.905, -1.56]",0.672,-5.537,0.000,158.176,lm,4,153457481.539,0.126,-3.000,0.768,0,0,fn
k0,0.260,"[-0.128, 0.649]",0.389,1.117,0.268,158.176,lm,4,153457481.539,0.126,0.000,0.260,0,0,fp
k1,1.683,"[0.837, 2.529]",0.846,3.319,0.001,158.176,lm,4,153457481.539,0.126,0.000,1.683,0,1,fp
k2,-0.665,"[-1.145, -0.186]",0.479,-2.315,0.024,158.176,lm,4,153457481.539,0.126,0.000,-0.665,0,1,fp
k3,-0.545,"[-0.963, -0.128]",0.417,-2.180,0.033,158.176,lm,4,153457481.539,0.126,0.000,-0.545,0,1,fp
k4,-0.422,"[-0.803, -0.041]",0.381,-1.849,0.069,158.176,lm,4,153457481.539,0.126,0.000,-0.422,0,1,fp
k5,1.128,"[0.677, 1.579]",0.451,4.173,0.000,158.176,lm,4,153457481.539,0.126,0.000,1.128,0,1,fp
vot,0.210,,,,,158.176,lm,4,153457481.539,0.126,0.167,0.043,0,0,fn
tt,-0.969,"[-1.296, -0.643]",0.327,-4.947,0.000,327.564,ngd+lm,4,150593261.562,0.125,-1.000,0.031,0,0,fn
c,-4.463,"[-5.864, -3.062]",1.401,-5.313,0.000,327.564,ngd+lm,4,150593261.562,0.125,-6.000,1.537,0,0,fn
s,-2.364,"[-3.099, -1.628]",0.735,-5.362,0.000,327.564,ngd+lm,4,150593261.562,0.125,-3.000,0.636,0,0,fn
k0,0.265,"[-0.158, 0.688]",0.423,1.046,0.299,327.564,ngd+lm,4,150593261.562,0.125,0.000,0.265,0,0,fp
k1,1.518,"[0.688, 2.347]",0.830,3.051,0.003,327.564,ngd+lm,4,150593261.562,0.125,0.000,1.518,0,1,fp
k2,-0.730,"[-1.263, -0.198]",0.533,-2.286,0.025,327.564,ngd+lm,4,150593261.562,0.125,0.000,-0.730,0,1,fp
k3,-0.273,"[-0.681, 0.134]",0.408,-1.119,0.267,327.564,ngd+lm,4,150593261.562,0.125,0.000,-0.273,0,0,fp
k4,-0.493,"[-0.923, -0.062]",0.431,-1.908,0.061,327.564,ngd+lm,4,150593261.562,0.125,0.000,-0.493,0,1,fp
k5,0.852,"[0.453, 1.251]",0.399,3.563,0.001,327.564,ngd+lm,4,150593261.562,0.125,0.000,0.852,0,1,fp
vot,0.217,,,,,327.564,ngd+lm,4,150593261.562,0.125,0.167,0.051,0,0,fn
