attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.954,"[-1.216, -0.692]",0.262,-6.070,0.000,35,0.150,130754350.606,0.118,-1.000,0.046,0,0,fn
c,-5.732,"[-7.356, -4.108]",1.624,-5.887,0.000,35,0.150,130754350.606,0.118,-6.000,0.268,0,0,fn
s,-2.884,"[-3.673, -2.096]",0.788,-6.104,0.000,35,0.150,130754350.606,0.118,-3.000,0.116,0,0,fn
k0,0.040,"[-0.423, 0.503]",0.463,0.144,0.886,35,0.150,130754350.606,0.118,0.000,0.040,0,0,fp
k1,0.464,"[0.009, 0.919]",0.455,1.702,0.093,35,0.150,130754350.606,0.118,0.000,0.464,0,1,fp
k2,-0.203,"[-0.63, 0.224]",0.427,-0.792,0.431,35,0.150,130754350.606,0.118,0.000,-0.203,0,0,fp
k3,-0.224,"[-0.659, 0.211]",0.435,-0.859,0.393,35,0.150,130754350.606,0.118,0.000,-0.224,0,0,fp
k4,0.241,"[-0.128, 0.609]",0.368,1.089,0.280,35,0.150,130754350.606,0.118,0.000,0.241,0,0,fp
k5,0.262,"[-0.073, 0.596]",0.334,1.306,0.196,35,0.150,130754350.606,0.118,0.000,0.262,0,0,fp
vot,0.166,,,,,35,0.150,130754350.606,0.118,0.167,-0.000,0,0,fn
tt,-0.907,"[-1.327, -0.486]",0.420,-3.599,0.001,35,0.200,373870806.672,0.199,-1.000,0.093,0,0,fn
c,-5.125,"[-7.69, -2.56]",2.565,-3.332,0.001,35,0.200,373870806.672,0.199,-6.000,0.875,0,0,fn
s,-2.664,"[-3.945, -1.383]",1.281,-3.468,0.001,35,0.200,373870806.672,0.199,-3.000,0.336,0,0,fn
k0,0.147,"[-0.619, 0.912]",0.765,0.319,0.750,35,0.200,373870806.672,0.199,0.000,0.147,0,0,fp
k1,-0.030,"[-0.802, 0.742]",0.772,-0.065,0.948,35,0.200,373870806.672,0.199,0.000,-0.030,0,0,fp
k2,0.025,"[-0.631, 0.68]",0.655,0.063,0.950,35,0.200,373870806.672,0.199,0.000,0.025,0,0,fp
k3,0.110,"[-0.503, 0.723]",0.613,0.298,0.766,35,0.200,373870806.672,0.199,0.000,0.110,0,0,fp
k4,0.373,"[-0.28, 1.026]",0.653,0.954,0.344,35,0.200,373870806.672,0.199,0.000,0.373,0,0,fp
k5,-0.352,"[-0.964, 0.261]",0.612,-0.958,0.341,35,0.200,373870806.672,0.199,0.000,-0.352,0,0,fp
vot,0.177,,,,,35,0.200,373870806.672,0.199,0.167,0.010,0,0,fn
tt,-1.253,"[-2.04, -0.466]",0.787,-2.656,0.010,35,0.250,475316201.148,0.223,-1.000,-0.253,0,0,fn
c,-7.637,"[-12.661, -2.614]",5.023,-2.536,0.014,35,0.250,475316201.148,0.223,-6.000,-1.637,0,0,fn
s,-3.867,"[-6.393, -1.341]",2.526,-2.553,0.013,35,0.250,475316201.148,0.223,-3.000,-0.867,0,0,fn
k0,-0.278,"[-1.359, 0.804]",1.081,-0.428,0.670,35,0.250,475316201.148,0.223,0.000,-0.278,0,0,fp
k1,1.487,"[-0.004, 2.978]",1.491,1.663,0.101,35,0.250,475316201.148,0.223,0.000,1.487,0,0,fp
k2,0.443,"[-0.532, 1.419]",0.976,0.758,0.451,35,0.250,475316201.148,0.223,0.000,0.443,0,0,fp
k3,0.040,"[-0.771, 0.85]",0.810,0.082,0.935,35,0.250,475316201.148,0.223,0.000,0.040,0,0,fp
k4,0.426,"[-0.451, 1.302]",0.877,0.810,0.421,35,0.250,475316201.148,0.223,0.000,0.426,0,0,fp
k5,-0.612,"[-1.677, 0.454]",1.065,-0.957,0.342,35,0.250,475316201.148,0.223,0.000,-0.612,0,0,fp
vot,0.164,,,,,35,0.250,475316201.148,0.223,0.167,-0.003,0,0,fn
