stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,72.517,1.727,0.000,0,9,2843212309.426,264703919.635,76
refined,154.433,1.727,0.000,0,9,2843212309.426,130754350.606,76
