stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,62.483,2.023,0.000,76,0,9,2693086910.019,286703219.533
refined,180.760,2.023,0.000,76,0,9,2693086910.019,106525375.034
