stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,64.930,2.023,0.000,76,0,9,2839874340.046,292107853.121
refined,195.966,2.023,0.000,76,0,9,2839874340.046,103934241.035
