stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,59.635,2.023,0.000,76,0,9,2980186638.703,330738660.644
refined,211.069,2.023,0.000,76,0,9,2980186638.703,101530822.828
