stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.113,-4.047,-4.018,1.734,-0.533,-0.761,0.853,0.502,-0.227,956526974.613,0.275
norefined,2,-0.791,-4.258,-3.975,1.496,-0.606,-0.782,0.738,0.394,-0.336,627467146.553,0.186
norefined,3,-1.118,-4.378,-3.848,1.256,-0.697,-0.881,0.623,0.286,-0.444,585258179.696,0.255
norefined,4,-0.670,-4.526,-3.840,1.116,-0.725,-0.880,0.568,0.244,-0.488,479304853.243,0.148
norefined,5,-1.149,-4.541,-3.739,1.057,-0.767,-0.914,0.524,0.208,-0.509,499785687.061,0.253
norefined,6,-0.682,-4.673,-3.745,0.953,-0.782,-0.906,0.479,0.184,-0.537,400718490.093,0.146
norefined,7,-1.167,-4.678,-3.646,0.916,-0.817,-0.924,0.445,0.158,-0.540,453265388.763,0.250
norefined,8,-0.691,-4.798,-3.664,0.837,-0.820,-0.910,0.406,0.149,-0.555,357568439.380,0.144
norefined,9,-1.179,-4.795,-3.569,0.813,-0.850,-0.920,0.380,0.128,-0.547,425491549.803,0.246
norefined,10,-0.697,-4.906,-3.596,0.753,-0.846,-0.903,0.346,0.127,-0.553,330738660.645,0.142
refined,11,-0.697,-4.906,-3.596,0.753,-0.846,-0.903,0.346,0.127,-0.553,330738660.645,0.142
refined,12,-0.769,-4.693,-1.978,-0.050,-0.487,-0.069,-0.092,0.211,0.341,125889541.526,0.164
refined,13,-0.991,-6.176,-2.682,0.011,-0.333,0.180,0.019,0.180,0.138,102156682.322,0.160
refined,14,-1.059,-6.603,-2.907,0.068,-0.377,0.242,0.035,0.193,0.142,101538675.332,0.160
refined,15,-1.062,-6.624,-2.923,0.076,-0.393,0.242,0.028,0.194,0.145,101531001.864,0.160
refined,16,-1.062,-6.626,-2.926,0.077,-0.394,0.243,0.027,0.194,0.145,101530828.893,0.160
refined,17,-1.062,-6.626,-2.926,0.077,-0.395,0.243,0.026,0.194,0.145,101530823.037,0.160
refined,18,-1.062,-6.626,-2.926,0.077,-0.395,0.243,0.026,0.194,0.145,101530822.835,0.160
refined,19,-1.062,-6.626,-2.926,0.077,-0.395,0.243,0.026,0.194,0.145,101530822.828,0.160
refined,20,-1.062,-6.626,-2.926,0.077,-0.395,0.243,0.026,0.194,0.145,101530822.828,0.160
