stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,50.978,2.023,0.000,0,9,4589323575.083,584791512.808,76
refined,83.262,2.023,0.000,0,9,4589323575.083,376652734.573,76
