stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,29.236,2.023,0.000,0,9,2849358505.429,578288937.266,76
refined,87.643,2.023,0.000,0,9,2849358505.429,223077011.552,76
