stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.562,-4.423,-4.719,0.117,1.039,-0.407,-1.441,1.503,-1.026,1308856025.807,0.579
norefined,2,-2.139,-4.616,-4.785,0.138,1.035,-0.471,-1.452,1.362,-0.959,1075773136.610,0.463
norefined,3,-1.817,-4.872,-4.758,0.190,0.962,-0.519,-1.419,1.102,-0.920,982896644.252,0.373
norefined,4,-1.918,-5.100,-4.568,0.359,0.829,-0.449,-1.300,0.819,-0.840,891607745.489,0.376
norefined,5,-1.753,-5.342,-4.425,0.510,0.714,-0.407,-1.179,0.523,-0.784,812591151.176,0.328
norefined,6,-1.614,-5.551,-4.252,0.681,0.609,-0.306,-1.022,0.246,-0.710,745219672.550,0.291
norefined,7,-1.305,-5.727,-4.138,0.782,0.563,-0.196,-0.862,0.013,-0.628,677897256.652,0.228
norefined,8,-1.089,-5.886,-3.973,0.891,0.566,-0.072,-0.658,-0.238,-0.493,633723437.649,0.185
norefined,9,-1.473,-5.962,-3.750,0.956,0.466,-0.066,-0.550,-0.380,-0.463,708073218.704,0.247
norefined,10,-1.024,-5.972,-3.915,0.828,0.499,-0.024,-0.566,-0.347,-0.459,629625923.833,0.171
refined,11,-1.024,-5.972,-3.915,0.828,0.499,-0.024,-0.566,-0.347,-0.459,629625923.833,0.171
refined,12,-0.851,-5.476,-2.921,0.109,-0.447,-0.391,-0.010,-0.317,0.674,581064233.927,0.155
refined,13,-0.856,-5.681,-3.051,0.055,-0.703,-0.554,0.117,-0.124,0.980,577930244.974,0.151
refined,14,-0.887,-5.923,-3.182,0.049,-0.796,-0.638,0.195,-0.084,1.100,577557794.292,0.150
refined,15,-0.902,-6.039,-3.250,0.052,-0.839,-0.678,0.229,-0.061,1.149,577487867.081,0.149
refined,16,-0.910,-6.100,-3.284,0.053,-0.858,-0.698,0.244,-0.051,1.171,577473744.950,0.149
refined,17,-0.913,-6.129,-3.299,0.053,-0.867,-0.707,0.251,-0.046,1.181,577470841.940,0.149
refined,18,-0.915,-6.142,-3.307,0.054,-0.871,-0.711,0.254,-0.044,1.185,577470243.207,0.149
refined,19,-0.915,-6.148,-3.310,0.054,-0.873,-0.713,0.256,-0.043,1.187,577470119.603,0.149
refined,20,-0.916,-6.150,-3.311,0.054,-0.874,-0.714,0.256,-0.043,1.188,577470094.078,0.149
