stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.562,-4.423,-4.719,0.117,1.039,-0.407,-1.441,1.503,-1.026,882619807.514,0.579
norefined,2,-2.138,-4.649,-4.738,0.121,1.024,-0.437,-1.436,1.380,-0.976,677488350.775,0.460
norefined,3,-1.852,-4.946,-4.628,0.157,0.923,-0.409,-1.372,1.154,-0.975,586274472.394,0.374
norefined,4,-1.974,-5.177,-4.375,0.278,0.775,-0.258,-1.230,0.959,-0.962,493734751.529,0.381
norefined,5,-1.763,-5.453,-4.182,0.360,0.668,-0.143,-1.088,0.758,-0.977,410507860.203,0.323
norefined,6,-1.720,-5.683,-3.918,0.472,0.558,0.042,-0.890,0.592,-0.986,340246278.442,0.303
norefined,7,-1.400,-5.895,-3.756,0.492,0.505,0.188,-0.700,0.470,-1.019,276193250.297,0.238
norefined,8,-1.232,-6.088,-3.497,0.558,0.490,0.355,-0.444,0.333,-0.991,216352856.033,0.202
norefined,9,-0.934,-6.252,-3.310,0.541,0.494,0.438,-0.195,0.161,-0.963,215315137.388,0.149
norefined,10,-1.392,-6.260,-3.184,0.543,0.380,0.367,-0.208,0.091,-1.002,241791000.225,0.222
refined,11,-0.934,-6.252,-3.310,0.541,0.494,0.438,-0.195,0.161,-0.963,215315137.388,0.149
refined,12,-0.904,-5.966,-2.551,-0.151,-0.068,0.107,0.007,0.033,-0.381,171778141.799,0.152
refined,13,-1.034,-6.652,-3.001,0.026,0.092,0.172,-0.022,0.037,-0.533,169593500.436,0.155
refined,14,-1.042,-6.894,-3.041,-0.014,0.047,0.126,-0.017,0.052,-0.516,169409230.175,0.151
refined,15,-1.065,-7.001,-3.105,0.001,0.082,0.135,-0.029,0.051,-0.537,169380910.783,0.152
refined,16,-1.063,-7.029,-3.102,-0.009,0.068,0.125,-0.027,0.055,-0.530,169375916.596,0.151
refined,17,-1.068,-7.044,-3.114,-0.005,0.078,0.129,-0.030,0.054,-0.535,169374743.651,0.152
refined,18,-1.066,-7.046,-3.111,-0.007,0.073,0.127,-0.029,0.055,-0.533,169374442.935,0.151
refined,19,-1.067,-7.049,-3.114,-0.006,0.076,0.128,-0.030,0.055,-0.534,169374356.588,0.151
refined,20,-1.067,-7.048,-3.113,-0.007,0.075,0.128,-0.029,0.055,-0.533,169374331.425,0.151
