stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.309,"[-2.092, -0.526]",0.783,-3.335,0.001
norefined,c,-6.080,"[-9.573, -2.586]",3.493,-3.474,0.001
norefined,s,-4.400,"[-6.997, -1.803]",2.597,-3.381,0.001
norefined,k0,0.306,"[-0.361, 0.974]",0.668,0.916,0.363
norefined,k1,-1.178,"[-2.428, 0.072]",1.250,-1.881,0.064
norefined,k2,1.326,"[0.055, 2.597]",1.271,2.083,0.041
norefined,k3,-0.682,"[-1.843, 0.478]",1.160,-1.173,0.245
norefined,k4,-0.957,"[-1.854, -0.06]",0.897,-2.129,0.037
norefined,k5,-0.005,"[-1.262, 1.251]",1.257,-0.008,0.993
refined,tt,-1.208,"[-1.764, -0.653]",0.555,-4.345,0.000
refined,c,-7.076,"[-10.251, -3.902]",3.174,-4.450,0.000
refined,s,-3.721,"[-5.38, -2.063]",1.659,-4.478,0.000
refined,k0,-0.180,"[-0.771, 0.412]",0.592,-0.607,0.546
refined,k1,-0.054,"[-0.731, 0.622]",0.676,-0.160,0.873
refined,k2,0.160,"[-0.749, 1.069]",0.909,0.351,0.727
refined,k3,0.908,"[-0.062, 1.879]",0.970,1.869,0.066
refined,k4,-0.056,"[-0.63, 0.518]",0.574,-0.195,0.846
refined,k5,-0.555,"[-1.465, 0.356]",0.911,-1.215,0.228
