stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,84.378,2.023,0.000,0,9,3035973780.382,246140794.785,76
refined,162.732,2.023,0.000,0,9,3035973780.382,132809937.528,76
