stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.661,-5.585,-4.068,0.118,-1.371,1.400,-1.059,-1.277,0.096,1114433997.392,1584,0,0,0.476
norefined,2,-2.203,-5.708,-4.186,0.129,-1.381,1.339,-1.094,-1.318,0.023,847390992.608,1584,0,0,0.386
norefined,3,-1.728,-5.802,-4.282,0.148,-1.378,1.292,-1.118,-1.355,-0.018,437207610.816,1584,0,0,0.298
norefined,4,-1.246,-5.903,-4.337,0.144,-1.380,1.262,-1.092,-1.355,-0.066,168219726.018,1584,0,0,0.211
norefined,5,-0.795,-5.992,-4.396,0.166,-1.398,1.250,-0.964,-1.220,-0.070,231059012.753,1584,0,0,0.133
norefined,6,-1.287,-5.952,-4.368,0.178,-1.373,1.268,-0.953,-1.188,-0.010,157890327.913,1584,0,0,0.216
norefined,7,-0.820,-6.044,-4.419,0.178,-1.389,1.240,-0.849,-1.097,-0.037,213363261.957,1584,0,0,0.136
norefined,8,-1.312,-6.003,-4.388,0.189,-1.361,1.251,-0.843,-1.071,0.021,150795805.358,1584,0,0,0.219
norefined,9,-0.840,-6.098,-4.434,0.179,-1.374,1.216,-0.751,-1.001,-0.015,201496857.947,1584,0,0,0.138
norefined,10,-1.333,-6.057,-4.400,0.188,-1.345,1.223,-0.750,-0.980,0.042,145341285.352,1584,0,0,0.220
refined,11,-1.333,-6.057,-4.400,0.188,-1.345,1.223,-0.750,-0.980,0.042,145341285.352,1584,0,0,0.220
refined,12,-1.024,-5.644,-3.132,-0.194,-0.280,0.152,0.146,-0.095,0.012,89121186.395,1584,0,0,0.181
refined,13,-0.915,-5.065,-2.879,-0.084,-0.346,0.108,0.207,-0.173,0.076,88006124.407,1584,0,0,0.181
refined,14,-0.930,-5.145,-2.908,-0.096,-0.312,0.088,0.204,-0.144,0.053,87931879.941,1584,0,0,0.181
refined,15,-0.924,-5.116,-2.895,-0.094,-0.315,0.090,0.205,-0.147,0.058,87928913.765,1584,0,0,0.181
refined,16,-0.924,-5.116,-2.894,-0.094,-0.313,0.089,0.205,-0.146,0.056,87928738.194,1584,0,0,0.181
refined,17,-0.924,-5.114,-2.893,-0.094,-0.312,0.089,0.206,-0.146,0.057,87928724.068,1584,0,0,0.181
refined,18,-0.924,-5.114,-2.893,-0.094,-0.312,0.089,0.206,-0.146,0.057,87928722.487,1584,0,0,0.181
refined,19,-0.924,-5.114,-2.893,-0.094,-0.312,0.089,0.206,-0.146,0.057,87928722.276,1584,0,0,0.181
refined,20,-0.924,-5.114,-2.893,-0.094,-0.312,0.089,0.206,-0.146,0.057,87928722.246,1584,0,0,0.181
