attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.288,"[-1.863, -0.713]",0.575,-3.730,0.000,5.745,ngd,50,271712140.794,0.169,-1.000,-0.288,0,0,fn
c,-5.243,"[-7.526, -2.96]",2.283,-3.826,0.000,5.745,ngd,50,271712140.794,0.169,-6.000,0.757,0,0,fn
s,-3.726,"[-5.449, -2.003]",1.723,-3.603,0.001,5.745,ngd,50,271712140.794,0.169,-3.000,-0.726,0,0,fn
vot,0.246,,,,,5.745,ngd,50,271712140.794,0.169,0.167,0.079,0,0,fn
tt,-1.032,"[-1.437, -0.626]",0.405,-4.241,0.000,6.082,lm,50,234140530.435,0.157,-1.000,-0.032,0,0,fn
c,-5.712,"[-7.951, -3.472]",2.240,-4.249,0.000,6.082,lm,50,234140530.435,0.157,-6.000,0.288,0,0,fn
s,-3.390,"[-4.693, -2.087]",1.303,-4.333,0.000,6.082,lm,50,234140530.435,0.157,-3.000,-0.390,0,0,fn
vot,0.181,,,,,6.082,lm,50,234140530.435,0.157,0.167,0.014,0,0,fn
tt,-1.032,"[-1.438, -0.627]",0.406,-4.240,0.000,11.722,ngd+lm,50,234140468.025,0.157,-1.000,-0.032,0,0,fn
c,-5.717,"[-7.959, -3.474]",2.242,-4.248,0.000,11.722,ngd+lm,50,234140468.025,0.157,-6.000,0.283,0,0,fn
s,-3.392,"[-4.697, -2.088]",1.305,-4.332,0.000,11.722,ngd+lm,50,234140468.025,0.157,-3.000,-0.392,0,0,fn
vot,0.181,,,,,11.722,ngd+lm,50,234140468.025,0.157,0.167,0.014,0,0,fn
