stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,9.271,2.023,0.000,76,0,9,2416449012.077,1076195525.431
refined,17.325,2.023,0.000,76,0,9,2416449012.077,726258370.948
