stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.227,-4.784,-1.804,-0.030,0.982,-1.282,-1.795,-1.825,1.671,2430773937.908,-0.047
norefined,2,-0.261,-4.816,-1.808,-0.083,0.918,-1.320,-1.781,-1.842,1.628,1302977667.663,0.054
norefined,3,-0.753,-4.826,-1.809,-0.140,0.890,-1.301,-1.735,-1.806,1.620,863961438.104,0.156
norefined,4,-1.136,-4.826,-1.968,-0.222,0.848,-1.124,-1.597,-1.670,1.650,753026529.750,0.235
norefined,5,-0.841,-4.897,-2.259,-0.253,0.696,-0.971,-1.482,-1.566,1.608,660545867.390,0.172
norefined,6,-1.194,-4.873,-2.415,-0.297,0.678,-0.759,-1.307,-1.416,1.631,591586872.241,0.245
norefined,7,-0.801,-4.941,-2.635,-0.320,0.553,-0.667,-1.212,-1.366,1.554,550645094.931,0.162
norefined,8,-1.252,-4.904,-2.684,-0.344,0.578,-0.538,-1.090,-1.263,1.548,517093992.623,0.255
norefined,9,-0.816,-4.980,-2.849,-0.378,0.469,-0.496,-1.034,-1.249,1.452,495355635.543,0.164
norefined,10,-1.288,-4.944,-2.857,-0.390,0.504,-0.407,-0.938,-1.163,1.430,474623242.393,0.261
refined,11,-1.288,-4.944,-2.857,-0.390,0.504,-0.407,-0.938,-1.163,1.430,474623242.393,0.261
refined,12,-0.786,-3.446,-2.090,-0.802,-0.617,0.222,0.131,0.468,-0.689,392972827.675,0.228
refined,13,-0.963,-4.358,-2.540,-0.689,-0.318,0.033,-0.290,0.192,-0.152,286961498.315,0.221
refined,14,-1.082,-5.045,-2.901,-0.591,-0.315,0.036,-0.330,0.232,-0.133,283319812.550,0.215
refined,15,-1.106,-5.225,-2.999,-0.514,-0.317,0.050,-0.345,0.262,-0.143,282948282.148,0.212
refined,16,-1.119,-5.304,-3.051,-0.486,-0.317,0.053,-0.355,0.279,-0.154,282897284.754,0.211
refined,17,-1.123,-5.332,-3.070,-0.473,-0.317,0.056,-0.360,0.285,-0.158,282889409.519,0.211
refined,18,-1.125,-5.344,-3.078,-0.469,-0.317,0.056,-0.361,0.288,-0.160,282888168.727,0.211
refined,19,-1.126,-5.349,-3.081,-0.467,-0.318,0.057,-0.362,0.289,-0.161,282887971.105,0.210
refined,20,-1.126,-5.351,-3.082,-0.466,-0.318,0.057,-0.363,0.290,-0.161,282887939.524,0.210
