stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,11.363,2.347,0.000,0,9,392248550.149,34938175.515,19
refined,28.901,2.347,0.000,0,9,392248550.149,14522077.278,19
