stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.009,"[-2.602, 0.584]",1.593,-1.148,0.278
norefined,c,-5.334,"[-13.055, 2.387]",7.721,-1.252,0.239
norefined,s,-1.825,"[-5.258, 1.608]",3.433,-0.964,0.358
norefined,k0,0.559,"[-1.99, 3.109]",2.549,0.398,0.699
norefined,k1,-1.007,"[-4.013, 1.998]",3.006,-0.607,0.557
norefined,k2,0.412,"[-2.173, 2.997]",2.585,0.289,0.778
norefined,k3,-0.964,"[-3.437, 1.509]",2.473,-0.706,0.496
norefined,k4,0.275,"[-1.725, 2.274]",1.999,0.249,0.808
norefined,k5,0.169,"[-1.887, 2.226]",2.057,0.149,0.884
refined,tt,-0.671,"[-1.179, -0.163]",0.508,-2.395,0.038
refined,c,-4.188,"[-7.458, -0.918]",3.270,-2.321,0.043
refined,s,-1.861,"[-3.578, -0.144]",1.717,-1.964,0.078
refined,k0,0.305,"[-1.052, 1.661]",1.357,0.407,0.693
refined,k1,0.149,"[-0.778, 1.076]",0.927,0.292,0.777
refined,k2,-0.301,"[-1.745, 1.144]",1.445,-0.377,0.714
refined,k3,-0.338,"[-1.076, 0.4]",0.738,-0.830,0.426
refined,k4,0.067,"[-0.868, 1.002]",0.935,0.130,0.899
refined,k5,-0.222,"[-1.05, 0.606]",0.828,-0.485,0.638
