stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,65.582,1.765,0.000,0,9,2090600394.822,157227812.046,57
refined,236.829,1.765,0.000,0,9,2090600394.822,46043025.959,57
