stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.174,"[-1.909, -0.438]",0.735,-2.678,0.010
norefined,c,-5.492,"[-8.712, -2.272]",3.220,-2.860,0.006
norefined,s,-1.984,"[-3.382, -0.587]",1.397,-2.382,0.021
norefined,k0,0.264,"[-0.543, 1.072]",0.808,0.549,0.585
norefined,k1,-1.191,"[-2.333, -0.048]",1.143,-1.748,0.087
norefined,k2,0.334,"[-0.284, 0.952]",0.618,0.906,0.370
norefined,k3,-0.366,"[-0.953, 0.222]",0.587,-1.044,0.302
norefined,k4,0.294,"[-0.366, 0.955]",0.660,0.747,0.459
norefined,k5,0.247,"[-0.332, 0.826]",0.579,0.715,0.478
refined,tt,-0.884,"[-1.097, -0.671]",0.213,-6.955,0.000
refined,c,-5.717,"[-6.997, -4.437]",1.280,-7.492,0.000
refined,s,-2.820,"[-3.558, -2.081]",0.738,-6.404,0.000
refined,k0,-0.484,"[-0.91, -0.059]",0.426,-1.908,0.062
refined,k1,0.179,"[-0.232, 0.59]",0.411,0.731,0.468
refined,k2,-0.080,"[-0.377, 0.217]",0.297,-0.451,0.654
refined,k3,-0.251,"[-0.515, 0.013]",0.264,-1.596,0.117
refined,k4,0.012,"[-0.266, 0.29]",0.278,0.072,0.943
refined,k5,0.021,"[-0.278, 0.319]",0.298,0.115,0.909
