stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.005,"[-2.039, 0.03]",1.034,-1.650,0.110
norefined,c,-6.036,"[-12.241, 0.169]",6.205,-1.653,0.109
norefined,s,-2.412,"[-4.555, -0.269]",2.143,-1.912,0.066
norefined,k0,0.906,"[-0.545, 2.358]",1.451,1.061,0.297
norefined,k1,-0.276,"[-1.266, 0.714]",0.990,-0.474,0.639
norefined,k2,0.409,"[-0.954, 1.772]",1.363,0.510,0.614
norefined,k3,-1.559,"[-3.69, 0.573]",2.131,-1.243,0.224
norefined,k4,0.255,"[-0.923, 1.433]",1.178,0.368,0.716
norefined,k5,-0.453,"[-1.501, 0.595]",1.048,-0.734,0.469
refined,tt,-2.136,"[-3.757, -0.516]",1.621,-2.240,0.033
refined,c,-11.885,"[-21.34, -2.431]",9.454,-2.136,0.041
refined,s,-5.558,"[-9.71, -1.406]",4.152,-2.275,0.031
refined,k0,1.976,"[0.197, 3.755]",1.779,1.887,0.069
refined,k1,0.819,"[-0.443, 2.082]",1.263,1.103,0.279
refined,k2,0.780,"[-0.571, 2.131]",1.351,0.981,0.335
refined,k3,-1.293,"[-3.049, 0.464]",1.756,-1.250,0.221
refined,k4,-0.156,"[-1.108, 0.796]",0.952,-0.278,0.783
refined,k5,0.815,"[-0.221, 1.852]",1.037,1.337,0.192
