stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,66.242,2.023,0.000,0,9,4126946992.183,416939623.720,76
refined,86.980,2.023,0.000,0,9,4126946992.183,325371007.601,76
