stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.392,-7.024,-1.407,-0.442,1.918,1.994,-0.806,-0.400,1.545,4671366919.949,-0.056
norefined,2,-0.062,-7.089,-1.448,-0.522,1.835,1.889,-0.843,-0.479,1.470,2766672637.544,0.009
norefined,3,-0.526,-7.123,-1.484,-0.606,1.747,1.788,-0.879,-0.534,1.413,1458266413.368,0.074
norefined,4,-1.011,-7.111,-1.486,-0.664,1.677,1.722,-0.893,-0.556,1.376,591225175.033,0.142
norefined,5,-1.463,-7.088,-1.558,-0.709,1.553,1.594,-0.926,-0.522,1.313,574810431.113,0.206
norefined,6,-1.026,-7.169,-1.734,-0.724,1.419,1.545,-0.936,-0.505,1.292,479837263.161,0.143
norefined,7,-1.474,-7.139,-1.806,-0.767,1.293,1.404,-0.960,-0.460,1.234,503492212.998,0.206
norefined,8,-1.017,-7.210,-1.954,-0.765,1.187,1.373,-0.951,-0.417,1.231,408341195.045,0.141
norefined,9,-1.465,-7.172,-2.022,-0.811,1.077,1.220,-0.973,-0.380,1.169,448333138.285,0.204
norefined,10,-0.999,-7.235,-2.159,-0.798,0.992,1.198,-0.958,-0.331,1.170,356522051.404,0.138
refined,11,-0.999,-7.235,-2.159,-0.798,0.992,1.198,-0.958,-0.331,1.170,356522051.404,0.138
refined,12,-0.606,-3.549,-2.122,-0.182,-0.271,-0.309,0.184,-0.187,0.045,255139949.303,0.171
refined,13,-0.911,-5.577,-2.747,-0.341,-0.205,0.054,-0.066,-0.479,0.280,189388194.443,0.163
refined,14,-1.103,-7.047,-3.227,-0.341,-0.163,0.017,-0.163,-0.647,0.284,184395425.566,0.156
refined,15,-1.157,-7.359,-3.420,-0.358,-0.037,-0.031,-0.098,-0.600,0.220,183733220.659,0.157
refined,16,-1.203,-7.634,-3.566,-0.354,0.026,-0.053,-0.091,-0.616,0.212,183572795.194,0.158
refined,17,-1.221,-7.716,-3.636,-0.354,0.069,-0.059,-0.074,-0.600,0.201,183527354.331,0.158
refined,18,-1.235,-7.799,-3.683,-0.353,0.090,-0.063,-0.074,-0.604,0.201,183514054.122,0.158
refined,19,-1.240,-7.822,-3.704,-0.354,0.103,-0.064,-0.069,-0.598,0.198,183510013.135,0.159
refined,20,-1.245,-7.848,-3.719,-0.353,0.110,-0.065,-0.070,-0.600,0.199,183508770.633,0.159
