attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.115,"[-1.483, -0.747]",0.368,-5.042,0.000,67.309,ngd,29,192452467.082,0.141,-1.000,-0.115,0,0,fn
c,-5.945,"[-7.917, -3.974]",1.972,-5.023,0.000,67.309,ngd,29,192452467.082,0.141,-6.000,0.055,0,0,fn
s,-2.582,"[-3.324, -1.839]",0.742,-5.793,0.000,67.309,ngd,29,192452467.082,0.141,-3.000,0.418,0,0,fn
vot,0.188,,,,,67.309,ngd,29,192452467.082,0.141,0.167,0.021,0,0,fn
tt,-1.890,"[-2.583, -1.196]",0.693,-4.541,0.000,76.187,lm,29,197111270.446,0.143,-1.000,-0.890,0,0,fn
c,-7.963,"[-10.927, -5.0]",2.963,-4.477,0.000,76.187,lm,29,197111270.446,0.143,-6.000,-1.963,0,0,fn
s,-3.456,"[-4.602, -2.31]",1.146,-5.025,0.000,76.187,lm,29,197111270.446,0.143,-3.000,-0.456,0,0,fn
vot,0.237,,,,,76.187,lm,29,197111270.446,0.143,0.167,0.071,0,0,fn
tt,-1.385,"[-1.85, -0.919]",0.465,-4.956,0.000,138.818,ngd+lm,29,191880255.080,0.141,-1.000,-0.385,0,0,fn
c,-7.100,"[-9.504, -4.696]",2.404,-4.920,0.000,138.818,ngd+lm,29,191880255.080,0.141,-6.000,-1.100,0,0,fn
s,-3.010,"[-3.909, -2.112]",0.899,-5.581,0.000,138.818,ngd+lm,29,191880255.080,0.141,-3.000,-0.010,0,0,fn
vot,0.195,,,,,138.818,ngd+lm,29,191880255.080,0.141,0.167,0.028,0,0,fn
