stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,28.659,1.727,0.000,0,9,3492566279.741,720162915.272,76
refined,42.304,1.727,0.000,0,9,3492566279.741,522629714.352,76
