attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.222,"[-0.289, -0.155]",0.067,-6.614,0.000,15,0.800,541724995.664,0.190,-1.000,0.778,0,0,fn
c,-1.316,"[-1.76, -0.871]",0.444,-5.909,0.000,15,0.800,541724995.664,0.190,-6.000,4.684,0,0,fn
s,-0.794,"[-1.072, -0.516]",0.278,-5.700,0.000,15,0.800,541724995.664,0.190,-3.000,2.206,0,0,fn
k0,0.376,"[0.017, 0.735]",0.359,2.089,0.041,15,0.800,541724995.664,0.190,0.000,0.376,0,1,fp
k1,0.122,"[-0.212, 0.455]",0.333,0.729,0.469,15,0.800,541724995.664,0.190,0.000,0.122,0,0,fp
k2,0.495,"[0.033, 0.958]",0.463,2.137,0.036,15,0.800,541724995.664,0.190,0.000,0.495,0,1,fp
k3,-0.077,"[-0.541, 0.386]",0.464,-0.334,0.740,15,0.800,541724995.664,0.190,0.000,-0.077,0,0,fp
k4,0.219,"[-0.102, 0.539]",0.321,1.361,0.178,15,0.800,541724995.664,0.190,0.000,0.219,0,0,fp
k5,0.281,"[-0.086, 0.648]",0.367,1.528,0.131,15,0.800,541724995.664,0.190,0.000,0.281,0,0,fp
vot,0.169,,,,,15,0.800,541724995.664,0.190,0.167,0.002,0,0,fn
tt,-0.743,"[-1.073, -0.414]",0.330,-4.502,0.000,15,0.900,207035170.924,0.134,-1.000,0.257,0,0,fn
c,-4.895,"[-7.09, -2.7]",2.195,-4.452,0.000,15,0.900,207035170.924,0.134,-6.000,1.105,0,0,fn
s,-2.245,"[-3.188, -1.301]",0.943,-4.749,0.000,15,0.900,207035170.924,0.134,-3.000,0.755,0,0,fn
k0,-0.132,"[-0.852, 0.589]",0.720,-0.365,0.716,15,0.900,207035170.924,0.134,0.000,-0.132,0,0,fp
k1,0.246,"[-0.361, 0.852]",0.607,0.809,0.421,15,0.900,207035170.924,0.134,0.000,0.246,0,0,fp
k2,-0.105,"[-0.945, 0.736]",0.841,-0.249,0.804,15,0.900,207035170.924,0.134,0.000,-0.105,0,0,fp
k3,0.091,"[-0.777, 0.959]",0.868,0.209,0.835,15,0.900,207035170.924,0.134,0.000,0.091,0,0,fp
k4,0.319,"[-0.348, 0.987]",0.668,0.954,0.343,15,0.900,207035170.924,0.134,0.000,0.319,0,0,fp
k5,0.128,"[-0.521, 0.777]",0.649,0.393,0.695,15,0.900,207035170.924,0.134,0.000,0.128,0,0,fp
vot,0.152,,,,,15,0.900,207035170.924,0.134,0.167,-0.015,0,0,fn
tt,-1.390,"[-2.158, -0.622]",0.768,-3.613,0.001,15,1.100,156357147.271,0.142,-1.000,-0.390,0,0,fn
c,-8.536,"[-13.415, -3.656]",4.879,-3.492,0.001,15,1.100,156357147.271,0.142,-6.000,-2.536,0,0,fn
s,-4.128,"[-6.389, -1.867]",2.261,-3.645,0.001,15,1.100,156357147.271,0.142,-3.000,-1.128,0,0,fn
k0,-0.053,"[-1.155, 1.048]",1.101,-0.097,0.923,15,1.100,156357147.271,0.142,0.000,-0.053,0,0,fp
k1,-0.140,"[-0.98, 0.699]",0.840,-0.333,0.740,15,1.100,156357147.271,0.142,0.000,-0.140,0,0,fp
k2,-0.494,"[-1.782, 0.794]",1.288,-0.766,0.446,15,1.100,156357147.271,0.142,0.000,-0.494,0,0,fp
k3,0.106,"[-1.098, 1.31]",1.204,0.176,0.861,15,1.100,156357147.271,0.142,0.000,0.106,0,0,fp
k4,0.167,"[-0.759, 1.092]",0.926,0.359,0.721,15,1.100,156357147.271,0.142,0.000,0.167,0,0,fp
k5,-0.211,"[-1.142, 0.72]",0.931,-0.452,0.653,15,1.100,156357147.271,0.142,0.000,-0.211,0,0,fp
vot,0.163,,,,,15,1.100,156357147.271,0.142,0.167,-0.004,0,0,fn
tt,-1.628,"[-2.927, -0.328]",1.300,-2.500,0.015,15,1.200,393204952.886,0.246,-1.000,-0.628,0,0,fn
c,-8.812,"[-16.046, -1.577]",7.234,-2.431,0.018,15,1.200,393204952.886,0.246,-6.000,-2.812,0,0,fn
s,-4.663,"[-8.732, -0.593]",4.070,-2.287,0.025,15,1.200,393204952.886,0.246,-3.000,-1.663,0,0,fn
k0,0.460,"[-1.362, 2.282]",1.822,0.504,0.616,15,1.200,393204952.886,0.246,0.000,0.460,0,0,fp
k1,-0.303,"[-1.825, 1.219]",1.522,-0.397,0.692,15,1.200,393204952.886,0.246,0.000,-0.303,0,0,fp
k2,0.298,"[-1.732, 2.328]",2.030,0.293,0.770,15,1.200,393204952.886,0.246,0.000,0.298,0,0,fp
k3,-0.911,"[-3.183, 1.36]",2.272,-0.801,0.426,15,1.200,393204952.886,0.246,0.000,-0.911,0,0,fp
k4,0.679,"[-1.09, 2.447]",1.769,0.766,0.447,15,1.200,393204952.886,0.246,0.000,0.679,0,0,fp
k5,-1.005,"[-2.893, 0.882]",1.888,-1.063,0.292,15,1.200,393204952.886,0.246,0.000,-1.005,0,0,fp
vot,0.185,,,,,15,1.200,393204952.886,0.246,0.167,0.018,0,0,fn
