stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.173,-7.086,-3.535,-0.568,-1.873,-1.988,0.523,-1.256,-0.919,1145765746.712,-0.024
norefined,2,-0.324,-7.078,-3.550,-0.589,-1.884,-1.980,0.521,-1.231,-0.958,814169622.682,0.046
norefined,3,-0.819,-7.046,-3.564,-0.586,-1.852,-1.975,0.508,-1.176,-0.962,502692578.598,0.116
norefined,4,-1.288,-7.009,-3.620,-0.586,-1.744,-1.944,0.500,-1.078,-0.905,422923827.673,0.184
norefined,5,-0.940,-7.040,-3.838,-0.534,-1.547,-1.804,0.576,-0.971,-0.855,382548611.313,0.134
norefined,6,-1.417,-7.016,-3.847,-0.523,-1.435,-1.766,0.565,-0.892,-0.808,369153947.097,0.202
norefined,7,-0.981,-7.071,-3.986,-0.481,-1.310,-1.664,0.630,-0.836,-0.762,334221518.094,0.139
norefined,8,-1.466,-7.056,-3.950,-0.468,-1.225,-1.634,0.604,-0.778,-0.730,337184402.098,0.208
norefined,9,-1.011,-7.121,-4.059,-0.433,-1.124,-1.547,0.663,-0.736,-0.677,304211335.539,0.142
norefined,10,-1.497,-7.113,-3.995,-0.420,-1.057,-1.521,0.626,-0.690,-0.653,314155554.532,0.211
refined,11,-1.011,-7.121,-4.059,-0.433,-1.124,-1.547,0.663,-0.736,-0.677,304211335.539,0.142
refined,12,-0.917,-5.480,-2.602,0.258,0.459,0.179,-0.339,0.162,0.051,204769803.687,0.167
refined,13,-1.286,-7.845,-3.733,-0.007,-0.055,-0.314,-0.038,0.090,-0.027,158181008.868,0.164
refined,14,-1.369,-8.435,-4.066,-0.064,-0.148,-0.491,0.111,0.176,-0.208,156382412.205,0.162
refined,15,-1.386,-8.509,-4.116,-0.053,-0.138,-0.493,0.103,0.162,-0.208,156357876.195,0.163
refined,16,-1.389,-8.530,-4.125,-0.054,-0.140,-0.494,0.106,0.167,-0.211,156357179.279,0.163
refined,17,-1.390,-8.535,-4.128,-0.053,-0.140,-0.494,0.106,0.166,-0.211,156357149.000,0.163
refined,18,-1.390,-8.535,-4.128,-0.053,-0.140,-0.494,0.106,0.167,-0.211,156357147.397,0.163
refined,19,-1.390,-8.536,-4.128,-0.053,-0.140,-0.494,0.106,0.167,-0.211,156357147.282,0.163
refined,20,-1.390,-8.536,-4.128,-0.053,-0.140,-0.494,0.106,0.167,-0.211,156357147.271,0.163
