stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.731,-7.396,-4.749,-0.440,-0.015,-0.807,0.119,1.978,-1.865,1030763737.075,0.234
norefined,2,-1.265,-7.461,-4.822,-0.436,-0.065,-0.826,0.151,1.842,-1.896,693569279.465,0.170
norefined,3,-0.816,-7.546,-4.807,-0.416,-0.096,-0.793,0.305,1.725,-1.868,659589436.968,0.108
norefined,4,-1.286,-7.514,-4.736,-0.408,-0.100,-0.774,0.411,1.785,-1.779,656867412.707,0.171
norefined,5,-0.817,-7.582,-4.761,-0.396,-0.131,-0.749,0.504,1.668,-1.754,636212555.436,0.108
norefined,6,-1.295,-7.536,-4.715,-0.403,-0.145,-0.736,0.561,1.729,-1.656,636151668.620,0.172
norefined,7,-0.821,-7.595,-4.759,-0.390,-0.173,-0.713,0.625,1.613,-1.633,620126449.520,0.108
norefined,8,-1.302,-7.545,-4.717,-0.403,-0.188,-0.706,0.664,1.674,-1.538,620448312.279,0.173
norefined,9,-0.825,-7.600,-4.771,-0.386,-0.212,-0.681,0.713,1.561,-1.517,607426322.056,0.109
norefined,10,-1.308,-7.550,-4.726,-0.405,-0.228,-0.681,0.742,1.622,-1.430,608054353.941,0.173
refined,11,-0.825,-7.600,-4.771,-0.386,-0.212,-0.681,0.713,1.561,-1.517,607426322.056,0.109
refined,12,0.016,1.653,1.750,-0.257,0.546,-0.247,0.162,-1.658,1.800,8503622231.158,0.010
refined,13,-0.382,-8.196,-7.451,1.623,-3.210,0.498,-1.025,5.656,-6.024,1338520469.932,0.047
refined,14,-0.522,6.993,4.844,-3.440,3.895,-1.310,4.234,-7.241,7.272,10371301073.728,-0.075
refined,15,1.979,-39.918,-27.979,17.021,-19.660,13.232,-20.379,36.682,-35.118,2764808980.933,-0.050
refined,16,-8.236,41.482,22.777,-21.352,14.926,-27.370,28.099,-53.044,53.354,11964410864.589,-0.199
refined,17,17.360,-79.515,-8.983,50.657,-44.970,55.545,-89.268,84.722,-84.168,7375474725.998,-0.218
refined,18,-896.232,3984.442,505.898,-2601.347,2346.859,-2962.464,4557.352,-4320.154,4364.608,10913624782.952,-0.225
refined,19,24243.205,15529.837,-4492.840,4117.770,4930.009,9440.039,14165.986,-3272.836,1613.105,10470695532.953,1.561
refined,20,24232.086,15534.490,-4492.840,4122.653,4926.789,9448.834,14175.718,-3259.875,1621.985,10442594865.165,1.560
