stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.731,-7.396,-4.749,-0.440,-0.015,-0.807,0.119,1.978,-1.865,620712176.467,0.234
norefined,2,-1.274,-7.436,-4.869,-0.367,-0.025,-0.780,0.126,1.845,-1.892,344849907.267,0.171
norefined,3,-1.038,-7.459,-4.972,-0.085,-0.023,-0.551,0.268,1.709,-1.778,339213650.772,0.139
norefined,4,-1.520,-7.415,-4.930,-0.044,-0.034,-0.503,0.291,1.772,-1.705,353289295.207,0.205
norefined,5,-1.056,-7.456,-5.028,0.039,-0.048,-0.440,0.318,1.664,-1.703,313616337.198,0.142
norefined,6,-1.542,-7.413,-4.976,0.058,-0.058,-0.407,0.333,1.728,-1.642,334959600.833,0.208
norefined,7,-1.074,-7.455,-5.072,0.134,-0.075,-0.346,0.357,1.626,-1.637,295192964.728,0.144
norefined,8,-1.562,-7.415,-5.013,0.136,-0.084,-0.326,0.366,1.690,-1.589,322656396.808,0.211
norefined,9,-1.092,-7.456,-5.107,0.205,-0.102,-0.269,0.386,1.590,-1.583,282653372.395,0.147
norefined,10,-1.581,-7.419,-5.041,0.193,-0.109,-0.260,0.389,1.655,-1.545,314574917.227,0.213
refined,11,-1.092,-7.456,-5.107,0.205,-0.102,-0.269,0.386,1.590,-1.583,282653372.395,0.147
refined,12,-1.060,-5.802,-3.034,0.276,0.040,0.169,-0.086,0.410,-0.149,178158541.408,0.183
refined,13,-1.038,-5.890,-3.421,0.276,-0.013,0.132,0.041,0.646,-0.506,153490751.402,0.176
refined,14,-1.071,-6.044,-3.578,0.260,-0.048,0.124,0.085,0.698,-0.560,152968320.625,0.177
refined,15,-1.080,-6.098,-3.610,0.257,-0.052,0.127,0.090,0.704,-0.571,152946980.371,0.177
refined,16,-1.083,-6.118,-3.621,0.256,-0.052,0.129,0.090,0.705,-0.573,152945401.424,0.177
refined,17,-1.084,-6.124,-3.623,0.256,-0.052,0.129,0.090,0.706,-0.573,152945242.447,0.177
refined,18,-1.084,-6.126,-3.624,0.256,-0.052,0.129,0.090,0.706,-0.573,152945225.286,0.177
refined,19,-1.084,-6.127,-3.625,0.256,-0.052,0.130,0.090,0.706,-0.573,152945223.411,0.177
refined,20,-1.084,-6.127,-3.625,0.256,-0.052,0.130,0.090,0.706,-0.573,152945223.206,0.177
