stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,26.527,1.727,0.000,76,0,9,3291213010.752,721224737.150
refined,32.571,1.727,0.000,76,0,9,3291213010.752,612289256.425
