attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.187,"[-1.553, -0.82]",0.366,-5.396,0.000,4.980,ngd,88,214631903.208,0.147,-1.000,-0.187,0,0,fn
c,-5.667,"[-7.44, -3.895]",1.773,-5.326,0.000,4.980,ngd,88,214631903.208,0.147,-6.000,0.333,0,0,fn
s,-2.993,"[-3.914, -2.072]",0.921,-5.415,0.000,4.980,ngd,88,214631903.208,0.147,-3.000,0.007,0,0,fn
vot,0.209,,,,,4.980,ngd,88,214631903.208,0.147,0.167,0.043,0,0,fn
tt,-2.630,"[-6.647, 1.387]",4.017,-1.091,0.279,5.279,lm,88,1383133132.599,0.372,-1.000,-1.630,1,0,fn
c,-5.159,"[-12.182, 1.863]",7.023,-1.224,0.225,5.279,lm,88,1383133132.599,0.372,-6.000,0.841,1,0,fn
s,-2.766,"[-7.354, 1.823]",4.588,-1.004,0.319,5.279,lm,88,1383133132.599,0.372,-3.000,0.234,1,0,fn
vot,0.510,,,,,5.279,lm,88,1383133132.599,0.372,0.167,0.343,0,0,fn
tt,-1.031,"[-1.343, -0.719]",0.312,-5.502,0.000,10.304,ngd+lm,88,176299971.118,0.133,-1.000,-0.031,0,0,fn
c,-6.135,"[-7.917, -4.353]",1.782,-5.737,0.000,10.304,ngd+lm,88,176299971.118,0.133,-6.000,-0.135,0,0,fn
s,-3.049,"[-3.961, -2.137]",0.912,-5.569,0.000,10.304,ngd+lm,88,176299971.118,0.133,-3.000,-0.049,0,0,fn
vot,0.168,,,,,10.304,ngd+lm,88,176299971.118,0.133,0.167,0.001,0,0,fn
