stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.017,"[-1.555, -0.478]",0.539,-3.149,0.002
norefined,c,-6.763,"[-10.362, -3.164]",3.599,-3.134,0.003
norefined,s,-2.688,"[-4.126, -1.25]",1.438,-3.118,0.003
norefined,k0,0.088,"[-0.644, 0.821]",0.733,0.201,0.842
norefined,k1,-1.406,"[-2.097, -0.714]",0.692,-3.390,0.001
norefined,k2,-0.823,"[-1.824, 0.178]",1.001,-1.371,0.175
norefined,k3,-0.652,"[-1.527, 0.222]",0.875,-1.244,0.218
norefined,k4,-0.187,"[-0.838, 0.464]",0.651,-0.478,0.634
norefined,k5,-0.819,"[-1.531, -0.106]",0.713,-1.916,0.060
refined,tt,-0.755,"[-0.998, -0.511]",0.244,-5.168,0.000
refined,c,-4.333,"[-5.86, -2.807]",1.527,-4.734,0.000
refined,s,-2.190,"[-2.865, -1.516]",0.674,-5.418,0.000
refined,k0,-0.023,"[-0.429, 0.382]",0.406,-0.095,0.924
refined,k1,-0.288,"[-0.578, 0.001]",0.289,-1.663,0.101
refined,k2,-0.332,"[-0.793, 0.128]",0.461,-1.203,0.233
refined,k3,0.163,"[-0.245, 0.571]",0.408,0.666,0.508
refined,k4,-0.007,"[-0.373, 0.359]",0.366,-0.032,0.974
refined,k5,-0.141,"[-0.48, 0.197]",0.339,-0.696,0.489
