stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,52.007,1.727,0.000,0,9,3531851245.843,442255838.636,76
refined,74.999,1.727,0.000,0,9,3531851245.843,318916775.461,76
